entity_text,paper_count,pmids,entity_type,sources,mean_confidence
Japan Medical Image Database,1,40666496,FUL,statistical,1.0
Japanese biliary atresia registry,1,40433107,FUL,v2_bert,0.9187879
Jean François Xavier Roffiaen,1,40444066,FUL,statistical,1.0
K-CAREX,1,36156867,COM,v2_bert,0.9876125
Joint Variation and ZhuYin dataset,1,39604400,FUL,v2_bert,0.9171463
K+,1,39167508,COM,statistical,1.0
JustRNA,1,37523674,COM,ruler,1.0
Jupyter,1,38148272,COM,v2_bert,0.6868712
Jude,1,38593228,COM,v2_bert,0.47067162
Journal of Alzheimers Disease,1,38065914,FUL,statistical,1.0
Jointed Hierarchical Precision Compression Number - Data Format,1,35136085,FUL,statistical,1.0
Joint variation and ZhuYin dataset,1,39604400,FUL,v2_bert,0.93109107
Joint Programming Initiative on Antimicrobial Resistance,1,39794695,FUL,statistical,1.0
Jena Audiovisual Stimuli of Morphed Emotional Pseudospeech,1,37821750,FUL,statistical,1.0
Johns Hopkins University Center for Systems Science and Engineering COVID-19 Dashboard,1,36057267,FUL,statistical,1.0
Johns Hopkins University Center for Systems Science and Engineering,1,36057267,FUL,statistical,1.0
Job Scheduling,1,36913423,FUL,v2_bert,0.5687857
Job Dispatcher,1,38597606,COM,v2_bert,0.98404247
Jiwar,1,39971880,COM,v2_bert,0.9687957
Jimma Health Center-case,1,36007079,FUL,statistical,1.0
Jena Eyewitness Research Stimuli,1,38091269,FUL,statistical,1.0
KGETCDA,1,37587836,COM,statistical,1.0
KGEV,1,35655307,COM,v2_bert,0.6997782
KGT,1,39775838,COM,statistical,1.0
Kalium,1,37682529,COM,ruler,1.0
Kaptive-</i,1,37310786,COM,statistical,1.0
Kaptive,1,35311639,COM,v2_bert,0.9660855
Kaplan-Meier,1,37344326,FUL,statistical,1.0
Kansl1l,1,37160609,COM,statistical,1.0
KanR,1,38452024,COM,statistical,1.0
Kamus Lengkap Bahasa Madura-Indonesia,1,36994143,FUL,statistical,1.0
Kalpa Genome Resource,1,39567709,FUL,statistical,1.0
KalBaush,1,40521139,COM,statistical,1.0
Karolinska KI/K COVID-19 Immune Atlas,1,35652743,FUL,statistical,1.0
Kaiser Permanente Research Bank Cancer Cohort,1,35216576,FUL,statistical,1.0
Kaiser Permanente Research Bank,1,35216576,FUL,statistical,1.0
Kaiju,1,38504332,COM,v2_bert,0.6447754
KZ-BD,1,38348328,COM,statistical,1.0
KYTDB,1,39617446,COM,statistical,1.0
KYT,1,39617446,COM,statistical,1.0
KURIAS-ECG,1,37190737,COM,statistical,1.0
Karolinska KI/K COVID-19 Immune,1,35652743,FUL,statistical,1.0
KaruBioNet,1,35804320,COM,statistical,1.0
KTST,1,35758788,COM,statistical,1.0
Khipu,1,39348378,COM,v2_bert,0.98675895
Kids First Data Resource,1,37788089,FUL,statistical,1.0
Kids,1,37788089,COM,v2_bert,0.69287676
Kidney,1,35675394,FUL,v2_bert,0.7569488
KidSIDES,1,35752163,COM,statistical,1.0
KiSAO,1,38613325,COM,statistical,1.0
KiNet,1,39362876,COM,statistical,1.0
Khipu-web,1,39348378,COM,v2_bert,0.7625998
Keyword co-occurrence analyses were performed in VOSviewer,1,40527861,FUL,statistical,1.0
Kawempe National Referral Hospital Kampala,1,39223605,FUL,statistical,1.0
Keyword Co-occurrence,1,35795675,FUL,statistical,1.0
KeyBERT,1,39595587,COM,statistical,1.0
KetPath,1,38147362,COM,statistical,1.0
Keras,1,40225917,COM,statistical,1.0
KbhbXG,1,38679187,COM,statistical,1.0
Kb-4.90,1,39791493,COM,statistical,1.0
Kazakhstan Banknotes Dataset,1,38348328,FUL,statistical,1.0
KTTS,1,39149720,COM,statistical,1.0
KTP,1,36216064,COM,statistical,1.0
KGrAt-Net,1,36509800,COM,statistical,1.0
KLIFS,1,38957398,COM,ruler,1.0
KO,1,34918453,COM,v2_bert,0.5918744
KNUTS-DB ,1,40269639,COM,v2_bert,0.9749174
KNUTS-DB,1,40269639,COM,statistical,1.0
KNHANES,1,40524629,COM,v2_bert,0.78536916
KMCP,1,36579886,COM,statistical,1.0
KMAP,1,40544412,COM,statistical,1.0
KLSD,1,38957398,COM,statistical,1.0
KITTI-360,1,35648872,COM,statistical,1.0
KOMBAT,1,36155273,COM,ruler,1.0
KIPEs3,1,37972102,COM,statistical,1.0
KIPAN,1,40466864,COM,statistical,1.0
KINtaro,1,38365785,COM,statistical,1.0
KINECAL,1,37723189,COM,statistical,1.0
KIMHu,1,36906700,COM,statistical,1.0
KICS,1,40019186,COM,statistical,1.0
KHIS,1,37715195,COM,statistical,1.0
KOMB,1,35832621,COM,statistical,1.0
KORE-Map,1,39242618,COM,statistical,1.0
KTED,1,39697868,COM,statistical,1.0
KRAS</i,1,34904611,COM,statistical,1.0
KSar,1,40389708,COM,statistical,1.0
KSTRV1,1,40496736,COM,v2_bert,0.9320102
KSHVbook,1,40019186,COM,statistical,1.0
KSGPPI,1,38679191,COM,statistical,1.0
KSGP,1,40584559,COM,v2_bert,0.9760975
KRiShI,1,36109405,COM,ruler,1.0
KRYPTONITE,1,38968127,COM,v2_bert,0.7865818
KRAM,1,38434751,COM,statistical,1.0
KOSMOS,1,36707040,COM,v2_bert,0.70841706
KRAGEN,1,38830083,COM,statistical,1.0
KPRB Cancer Cohort,1,35216576,COM,statistical,1.0
KPRB,1,35216576,COM,statistical,1.0
KPGD,1,40364522,COM,statistical,1.0
KOunt,1,37535671,COM,statistical,1.0
KOrean Renal Cell Carcinoma,1,37031280,FUL,v2_bert,0.819001
KOVA 2,1,36323850,COM,v2_bert,0.9629838
Japan Lung Cancer Society,1,35498383,FUL,statistical,1.0
Japan Eye Genetics Consortium,1,35904986,FUL,v2_bert,0.69594306
Intelligent Phenotypic Plasticity Platform,1,34837217,FUL,statistical,1.0
Japan Drug Information Institute in Pregnancy,1,40374964,FUL,statistical,1.0
International Weed Genomics Consortium,1,38802856,FUL,statistical,1.0
International Trichinella Reference Centre database,1,35498549,FUL,statistical,1.0
International Trichinella Reference Centre,1,35498549,FUL,statistical,1.0
International Spinal Cord Injury Biobank,1,35761793,FUL,v2_bert,0.9662458
International Space Station,1,36426050,FUL,statistical,1.0
International Soil Moisture Network,1,36805459,FUL,v2_bert,0.8698058
International Skin Spectra Archive,1,40122935,FUL,statistical,1.0
International Severe Acute Respiratory and Emerging Infection Consortium,1,35908040,FUL,statistical,1.0
International SCN8A Patient Registry,1,37577282,FUL,statistical,1.0
International Post-stroke Epilepsy Research Repository,1,37968000,FUL,v2_bert,0.97493756
International Post-stroke Epilepsy Research Consortium,1,37968000,FUL,v2_bert,0.93023354
International Pediatric Stroke Study,1,37354865,FUL,statistical,1.0
International Nucleotide Sequence Database,1,37956313,FUL,v2_bert,0.8825574
International Nucleotide Sequence Data Collaboration,1,38860884,FUL,statistical,1.0
International Neoadjuvant Melanoma Consortium,1,35089452,FUL,statistical,1.0
International Multilateral Public Climate Finance Dataset,1,40481004,FUL,statistical,1.0
International Multicenter Pediatric Portal Hypertension Registry,1,39552494,FUL,statistical,1.0
International cyanobacterial toxin database,1,38029199,FUL,v2_bert,0.98777705
Interoceptive States Point Light Displays,1,40164853,FUL,statistical,1.0
Interoceptive States Vocalisations,1,40164853,FUL,statistical,1.0
Intracranial Aneurysm Database for Artificial Intelligence Application Based on,1,35928124,FUL,statistical,1.0
IntroVerse,1,36399497,COM,ruler,1.0
IntroSpect,1,35454168,COM,statistical,1.0
Intrinsically Disordered Proteins Ontology,1,34850135,FUL,statistical,1.0
Intrinsically Disordered Proteins,1,37167423,FUL,statistical,1.0
Intrinsic,1,40054813,FUL,v2_bert,0.54216754
Intrapartum ultrasound image dataset for AI-based segmentation of pubic symphysis and fetal head,1,38698003,FUL,statistical,1.0
Intrapartum,1,38698003,FUL,v2_bert,0.61249596
Intracranial Aneurysm,1,35928124,FUL,v2_bert,0.6210957
Interpretable Cell Type Annotation based on self,1,39312689,FUL,v2_bert,0.836959
Intracellular spatial transcriptomic analysis toolkit,1,39242579,FUL,v2_bert,0.898834
Intracellular Spatial Transcriptomic Analysis Toolkit,1,39242579,FUL,statistical,1.0
IntiCom-DB,1,37372118,COM,statistical,1.0
Interrogation of Enhancer Activity in Living Cells,1,36410738,FUL,statistical,1.0
Interpretation of Structural Variants,1,37386017,FUL,statistical,1.0
Interpretable Model-Agnostic Explanations,1,38233516,FUL,statistical,1.0
Interpretable Cell Type Annotation based on self-training,1,39312689,FUL,statistical,1.0
International Molecular Exchange Consortium,1,39401100,FUL,ruler,1.0
International Harmonization of Nomenclature and Diagnostic Criteria for Lesions,1,39658869,FUL,statistical,1.0
International Harmonization of Nomenclature and Diagnostic Criteria,1,39658869,FUL,statistical,1.0
Interaction Explorer,1,38917415,FUL,v2_bert,0.88702804
Interactive Web Platform for Exploration of Molecular Features and Response to Anti-cancer Drugs,1,35662462,FUL,statistical,1.0
Interactive Tree of Life,1,38613393,FUL,v2_bert,0.9714848
Interactive Tree Of Life,1,38613393,FUL,v2_bert,0.9041177
Interactive Analysis and Atlas for Autoimmune disease,1,35758882,FUL,v2_bert,0.9436828
Interactive Alteration annotations for molecular tumor boards,1,37441893,FUL,v2_bert,0.8238918
Interactions,1,36776141,FUL,v2_bert,0.5889219
Interaction in Protein Data Bank,1,36871844,FUL,ruler,1.0
Interaction,1,37450167,FUL,v2_bert,0.5366286
Interactome3D,1,35751824,COM,statistical,1.0
InteractPrint,1,38614094,COM,statistical,1.0
InterVar,1,38440907,COM,statistical,1.0
InterSurgeon,1,35487022,COM,statistical,1.0
InterCellDB,1,35652265,COM,statistical,1.0
InterBase,1,37042720,COM,v2_bert,0.98260456
Inter-Annotator Agreement score of 3 annotators ranges from 91.46 to 94.31%,1,36474140,FUL,statistical,1.0
Intent and Network Slicing Correlation Dataset,1,40064913,FUL,v2_bert,0.69041735
Interactome,1,39003916,FUL,v2_bert,0.6207965
Interfaces Twitter Elections Dataset,1,39899510,FUL,statistical,1.0
International Haemovigilance Network's,1,35476961,FUL,statistical,1.0
International Classification for Seasonal Snow on the Ground,1,36302765,FUL,statistical,1.0
International Genome Sample Resource,1,35134833,FUL,ruler,1.0
International Fragile X Premutation Registry,1,35701103,FUL,statistical,1.0
International Database of Emotional Short Texts,1,36206273,FUL,v2_bert,0.8873558
International Database of Central Arterial Properties for Risk Stratification: Research Objectives and Baseline Characteristics of Participants,1,34505630,FUL,statistical,1.0
International Database of Central Arterial Properties for Risk Stratification,1,34505630,FUL,statistical,1.0
International Database of Central Arterial Properties,1,34505630,FUL,v2_bert,0.75891674
International Commission on Radiological Protection,1,39970812,FUL,statistical,1.0
International Cardiac Arrest Research Consortium Electroencephalography Database,1,37855659,FUL,statistical,1.0
Intergovernmental Policy Output Dataset,1,37360543,FUL,statistical,1.0
International Cardiac Arrest Research Consortium,1,37855659,FUL,v2_bert,0.8292048
International Cardiac Arrest Research,1,37855659,FUL,statistical,1.0
International Cancer Genome Consortium Accelerating Research in Genomic Oncology platform,1,38325367,FUL,statistical,1.0
International Association for the Study of Lung Cancer Staging and Prognostic Factors Committee Mesothelioma Domain,1,38309456,FUL,statistical,1.0
Interleukin-24,1,40661937,COM,statistical,1.0
Interleukin-18,1,39188114,COM,statistical,1.0
Interleukin-17A,1,35838944,COM,statistical,1.0
Introducing Foundations of Arthroscopy Techniques,1,39245227,FUL,statistical,1.0
Introduction of Plant Transposon Annotation for Beginners,1,38132293,FUL,statistical,1.0
Introduction to Generative Artificial Intelligence,1,39631430,FUL,statistical,1.0
JEDI,1,39793579,COM,statistical,1.0
JHAKG,1,37112233,COM,v2_bert,0.87210226
JGOG,1,37116954,COM,statistical,1.0
JGI Plant Gene Atlas,1,37526283,FUL,statistical,1.0
JGI,1,37526283,COM,v2_bert,0.7206341
JGA,1,36509753,COM,v2_bert,0.7204863
JERS,1,38091269,COM,statistical,1.0
JEGC,1,35904986,COM,v2_bert,0.86357963
JDIIP,1,40374964,COM,v2_bert,0.9722189
JIND,1,35253844,COM,statistical,1.0
JBrowse,1,39126338,COM,v2_bert,0.5883262
JBAR,1,40433107,COM,v2_bert,0.99338263
JAVMEPS,1,37821750,COM,statistical,1.0
JASPAR 2022,1,34850907,COM,v2_bert,0.97871596
JAPAN Chronic Limb Threatening Ischemia Database,1,39726549,FUL,v2_bert,0.8668411
JADER,1,36271126,COM,statistical,1.0
JADBio,1,37672022,COM,v2_bert,0.9537655
JHPCN-DF,1,35136085,COM,statistical,1.0
JIPS,1,35401284,COM,v2_bert,0.75431436
Ixodidae,1,40174171,COM,statistical,1.0
JSIAD,1,35082792,COM,statistical,1.0
Japan Drug Information Institute in,1,40374964,FUL,v2_bert,0.6500336
Japan Communicable Disease Prevention Law,1,40253701,FUL,statistical,1.0
Japan Association for Medical Informatics,1,36138192,FUL,statistical,1.0
Janusmed,1,37173796,COM,v2_bert,0.7725069
JXOL,1,37904411,COM,v2_bert,0.70042866
JVZY,1,39604400,COM,statistical,1.0
JTIS,1,39700498,COM,statistical,1.0
JSDB,1,37034094,COM,ruler,1.0
JLCS,1,35498383,COM,statistical,1.0
JROAD-DPC,1,38879458,COM,statistical,1.0
JRDB,1,33798067,COM,statistical,1.0
JOSPT</i,1,36317358,COM,v2_bert,0.66110176
JOI,1,36138192,COM,v2_bert,0.8891867
JOB,1,40335902,COM,statistical,1.0
JMDC Claims Database,1,35370187,FUL,statistical,1.0
JMDC,1,35370187,COM,v2_bert,0.805243
J-MID,1,40666496,COM,statistical,1.0
ItrB2,1,37415807,COM,statistical,1.0
Inverted Pyramid Pooling Module,1,38233516,FUL,statistical,1.0
IonSolvR ,1,35864118,COM,v2_bert,0.9984414
IscB,1,37889041,COM,statistical,1.0
Iroinformatics Tools and ALgorithms database,1,40063348,FUL,v2_bert,0.7736303
Iridium(III,1,37060130,COM,statistical,1.0
IrCytoToxDB,1,39127782,COM,statistical,1.0
Iowa Health Data Resource,1,38102790,FUL,statistical,1.0
Iontophoresis-Integrated Smart Microneedle Delivery Platform for Efficient Transdermal Delivery and On-Demand Insulin Release,1,39668130,FUL,statistical,1.0
Ionmob,1,37540201,COM,v2_bert,0.9786904
IonSolvR,1,35864118,COM,v2_bert,0.99849033
IslandCompare,1,35584003,COM,statistical,1.0
IoTs,1,40138270,COM,statistical,1.0
IoT,1,37420742,COM,v2_bert,0.91136456
IoMT,1,35891138,COM,v2_bert,0.92175746
Inzolia,1,38678031,COM,v2_bert,0.76243633
Inxight Drugs,1,34648031,FUL,statistical,1.0
InvitroSPI,1,36627305,COM,statistical,1.0
Investigate Inborn Metabolic Differences,1,36135348,FUL,statistical,1.0
Ischemic Stroke Lesion Segmentation,1,36496501,FUL,statistical,1.0
IsoBank,1,39240878,COM,statistical,1.0
Iterative Synthetically Phosphorylated Isomers,1,36280721,FUL,statistical,1.0
Italian Association for Neuroendocrine Tumors,1,38175391,FUL,statistical,1.0
IterHMMBuild,1,36697464,COM,statistical,1.0
Itanet,1,38175391,COM,statistical,1.0
Italian Tender Hub,1,39741145,FUL,statistical,1.0
Italian Ministry of Economics and Finance's open data platform OpenBDAP,1,39314899,FUL,statistical,1.0
Italian Immunodeficiency Network,1,38231401,FUL,statistical,1.0
Italian Food Composition Database of Gluten-Free Products and Its Application in Food-Based Dietary Guidelines Menus,1,36235823,FUL,statistical,1.0
Italian Collection of Antarctic Bacteria,1,38921549,FUL,statistical,1.0
Israeli Face Database,1,40514603,FUL,statistical,1.0
IsoFoodTrack,1,40046760,COM,statistical,1.0
Isotòpia,1,38829878,COM,v2_bert,0.9141568
Isotopic Composition,1,35729164,FUL,v2_bert,0.71257275
IsomiR-eQTL,1,36293349,COM,v2_bert,0.97975445
IsomiR-,1,36293349,COM,statistical,1.0
IsobaricQuant,1,35776068,COM,statistical,1.0
IsoVis ,1,38709877,COM,v2_bert,0.9063657
IsoVis,1,38709877,COM,statistical,1.0
MCD,1,36177472,COM,statistical,1.0
MCE,1,34647978,COM,v2_bert,0.7339827
MCF,1,37500408,COM,statistical,1.0
Microchimerism Literature Atlas,1,40182081,FUL,statistical,1.0
Mitochondrial Disease Sequence Data Resource,1,38284225,FUL,ruler,1.0
Mitochondrial Disease Genetic Diagnosis,1,38284225,FUL,statistical,1.0
MitoHiFi,1,37464285,COM,statistical,1.0
MitoBrainMap,1,40140564,COM,v2_bert,0.8793545
Mitigating Winner-Take-All Resource Competition through Antithetic Control Mechanism,1,39641579,FUL,statistical,1.0
Mitelman Database of Chromosome Aberrations and Gene Fusions in Cancer,1,36695636,FUL,statistical,1.0
Mitelman Database of Chromosome,1,36695636,FUL,v2_bert,0.77533466
Mitelman DB,1,36695636,COM,v2_bert,0.99341226
Mistle,1,37294786,COM,v2_bert,0.7445621
Missing Genomic Resources,1,38245867,FUL,statistical,1.0
Missing Data in Orthopaedic Clinical Outcomes Research,1,40507586,FUL,statistical,1.0
Missense3D-PPI,1,37356905,COM,statistical,1.0
Missense3D,1,37356905,COM,statistical,1.0
Misophonia Questionnaire,1,35936325,FUL,v2_bert,0.788869
MirDIP,1,36453996,COM,statistical,1.0
Mip-mining,1,37919660,COM,v2_bert,0.992584
Minireview,1,36659921,COM,v2_bert,0.63827133
Mitochondrial Disease Sequence Data Resource Consortium,1,38284225,FUL,v2_bert,0.64513147
Mitochondrial Disease Variant,1,38284225,FUL,statistical,1.0
Mitochondrial Haplogroup Classification of Ancient DNA Samples Using Haplotracker,1,35342764,FUL,statistical,1.0
MoCloro,1,39871102,COM,statistical,1.0
MobileNetV3,1,39880865,COM,statistical,1.0
MobileBERT,1,39854354,COM,statistical,1.0
Mobile Cloud Gaming industry,1,37276105,FUL,statistical,1.0
Mobile Cloud Gaming Video Quality Assessment,1,37276105,FUL,statistical,1.0
MobiDB-lite,1,40347452,COM,v2_bert,0.73954993
MoLPC2,1,38781500,COM,statistical,1.0
MoLPC to,1,38781500,COM,v2_bert,0.9745413
MoCap,1,40157915,COM,statistical,1.0
Mitochondrial and Nuclear rRNA fragment database,1,37843123,FUL,statistical,1.0
MoCA,1,36240173,COM,statistical,1.0
Mnemiopsis Genome Project Portal,1,38329168,FUL,ruler,1.0
Mn)As,1,37828106,COM,statistical,1.0
MloDisDB,1,40037809,COM,ruler,1.0
Mixture Risk Assessment Toolbox,1,35614210,FUL,v2_bert,0.9502008
Mixoplankton Database,1,36847544,FUL,statistical,1.0
Mixed methods co-design principles were employed over a 3-phased study,1,40403038,FUL,statistical,1.0
Miniprot,1,36648328,COM,v2_bert,0.99279505
Minimum Information Required for a Glycomics Experiment,1,40495324,FUL,statistical,1.0
Minimum Information About a Simulation Experiment,1,38613325,FUL,statistical,1.0
Microsatellite Markers Database,1,38234122,FUL,statistical,1.0
Microwave Integrated Drought Index,1,40195327,FUL,statistical,1.0
Microstructure-Informed Connectomics,1,36109562,FUL,v2_bert,0.8756604
Microsoft Academic Graph,1,35915099,FUL,statistical,1.0
Microscopy Image Dataset for Deep Learning-Based Quantitative Assessment of Pulmonary Vascular Changes,1,38879569,FUL,statistical,1.0
Microscope,1,36520398,COM,v2_bert,0.6379231
Microsatellites explorer,1,39525087,FUL,v2_bert,0.5847559
Microsatellites Explorer,1,39525087,COM,v2_bert,0.6334635
Microsatellite Genome-Wide Database Development,1,36980892,FUL,statistical,1.0
Middle East Variation,1,35330423,FUL,statistical,1.0
Microsatellite Database,1,37670858,FUL,ruler,1.0
Micropore-Forming Gelatin Methacryloyl,1,35607752,FUL,statistical,1.0
Microplastic in Dredged Sediments,1,38689078,FUL,statistical,1.0
Microorganism,1,35308350,FUL,v2_bert,0.6529776
Micronano Synergetic Three-Dimensional Bioelectronics,1,38837178,FUL,statistical,1.0
Micromix,1,39898450,COM,v2_bert,0.97250205
Microglia Atlas,1,39820004,FUL,v2_bert,0.63992816
Microwell Platform for Cardiomyocyte Differentiation of Human Pluripotent Stem Cells,1,33145715,FUL,statistical,1.0
Middle Eastern Genetic Variation Improves Clinical Annotation of the Human Genome,1,35330423,FUL,statistical,1.0
Minimum Information About Disorder,1,34850135,FUL,statistical,1.0
Mindanao Open Biodiversity Information,1,38312338,FUL,statistical,1.0
Minimal information for chemosensitivity assays,1,34472587,FUL,v2_bert,0.8905998
Minimal Information for Studies of Extracellular Vesicles,1,38888007,FUL,v2_bert,0.8186473
Minimal Information for Chemosensitivity Assays,1,34472587,FUL,v2_bert,0.9825251
MiniVess,1,36932084,COM,statistical,1.0
MiniRocket,1,37349483,COM,statistical,1.0
Mini-Bioreactor,1,37093469,COM,statistical,1.0
MineProt,1,37562062,COM,statistical,1.0
Mind Mapping Knowledgebase Prototyping,1,36091046,FUL,statistical,1.0
Miffi,1,38431179,COM,v2_bert,0.8705625
MinCan,1,38514693,COM,statistical,1.0
Min Sketch,1,35049334,COM,v2_bert,0.7756712
Milletdb,1,37530223,COM,ruler,1.0
MilkyBase,1,36085296,COM,statistical,1.0
MilkOligoThesaurus,1,38665156,COM,statistical,1.0
MilkOligoDB,1,37365203,COM,statistical,1.0
MigrationsKB,1,36105922,COM,statistical,1.0
MobileViT,1,39955343,COM,statistical,1.0
MobilomeDB2,1,35524563,COM,v2_bert,0.6664499
ModFOA,1,39433933,COM,statistical,1.0
Molecular Tumor Board Portal,1,35221333,FUL,statistical,1.0
MoleculeNet,1,39578580,COM,statistical,1.0
Molecule to Olfactory Receptor database,1,37870437,FUL,statistical,1.0
Molecule Retention Tim,1,35672784,FUL,v2_bert,0.57121456
Molecule Compound Collection,1,40316178,FUL,v2_bert,0.7362722
Molecule,1,35042960,FUL,v2_bert,0.56420124
Molecularly-Guided Cancer Clinical Trial Matching using FHIR and HL7 Clinical Quality Language,1,40417499,FUL,statistical,1.0
Molecular Vibration Explorer,1,35792893,FUL,statistical,1.0
Molecular Toolbox for Linkage Type-Specific Analysis of Ubiquitin Signaling,1,40192223,FUL,statistical,1.0
Molecules with Androgenic Activity Resource,1,39364092,FUL,statistical,1.0
Molecular Subtyping Resource,1,35112706,FUL,statistical,1.0
Molecular Similarity for Drug Discovery,1,38069801,FUL,statistical,1.0
Molecular Regulation Data of Living System Facilitating Multiomics Study,1,35872412,FUL,v2_bert,0.9739308
Molecular Property Diagnostic Suite Compound Library,1,37902900,FUL,statistical,1.0
Molecular Phenotypes of Null Alleles in Cells,1,39939790,FUL,statistical,1.0
Molecular ONcology Optimized CLinical Evaluation,1,40526350,FUL,v2_bert,0.98761475
Molecular Input Line Entry System,1,38385872,FUL,v2_bert,0.62875867
Molecules Gateway,1,39455415,FUL,statistical,1.0
MolgenisArmadillo,1,39673440,COM,statistical,1.0
Molecular Fingerprint Similarities,1,36825752,FUL,statistical,1.0
MorF,1,37173746,COM,statistical,1.0
Moroccan phytochemical database,1,38250527,FUL,v2_bert,0.9814364
Moroccan Phytochemicals Database,1,38250527,FUL,statistical,1.0
"Moreover, Artificial Intelligence",1,35756065,FUL,statistical,1.0
More Resilient Culture Collections,1,35456792,FUL,statistical,1.0
MorbidGenes,1,39465390,COM,statistical,1.0
MorPhiC Consortium,1,39939790,COM,v2_bert,0.86883867
MorPhiC,1,39939790,COM,statistical,1.0
Moore,1,40107956,COM,v2_bert,0.6605678
MonetDB,1,36360242,COM,statistical,1.0
MoonProt,1,40728623,COM,ruler,1.0
Montenegro Plant Gene Bank,1,36904017,FUL,statistical,1.0
MonoPhosphates,1,38736683,COM,statistical,1.0
Mono-,1,38234122,COM,statistical,1.0
Monkeypox Virus Genomic Database,1,36680080,FUL,v2_bert,0.9827426
Monitoring Cloud Platform Based on the Internet of Things Electrocardiograph,1,38605627,FUL,statistical,1.0
Monetary Incentive Delay,1,40394039,FUL,statistical,1.0
Molecular Imaging and,1,38814564,FUL,ruler,1.0
Molecular Engineering of Direct Activated NIR-II Chemiluminescence Platform for In Vivo Chemiluminescence-fluorescence Duplex Imaging,1,39747091,FUL,statistical,1.0
ModSim,1,39504465,COM,v2_bert,0.6977573
ModelScope,1,39881188,COM,statistical,1.0
Modified Normalized Difference Water Index and,1,39843467,FUL,statistical,1.0
Modified Fuzzy C-Means,1,40108296,FUL,statistical,1.0
Modified Firefly,1,39433933,FUL,v2_bert,0.51556045
Modern Machine-Learning Predictive Models for Diagnosing Infectious Diseases,1,35693267,FUL,statistical,1.0
Models,1,40181055,FUL,v2_bert,0.69134873
Modeling Red Blood Cell Metabolism,1,37999241,FUL,statistical,1.0
Modeling Precision Feedback Knowledge for Healthcare Professional Learning and Quality Improvement,1,40417586,FUL,statistical,1.0
ModelSEED,1,37279743,COM,ruler,1.0
Modular Droplet-Based Microfluidic Platform for Functional Phenotypic Screening of Natural Killer Cells,1,40256918,FUL,statistical,1.0
ModelNet,1,39733351,COM,statistical,1.0
ModelMatcher,1,35224820,COM,statistical,1.0
ModelDB,1,38722233,COM,ruler,1.0
ModelCIF,1,39947281,COM,statistical,1.0
Model-View-ViewModel,1,34755871,COM,statistical,1.0
Model Organism Database,1,37897355,FUL,v2_bert,0.99707574
Modality Fusion,1,38181611,FUL,v2_bert,0.58106595
Modular Cloning,1,39871102,FUL,statistical,1.0
Modular Microfluidic Organoid Platform Using LEGO-Like Bricks,1,38247306,FUL,statistical,1.0
Molecular Dynamics Agent,1,40133325,FUL,statistical,1.0
MolBD,1,34844546,COM,statistical,1.0
Molecular Composition and Regulatory Dynamics of Mammalian Stress Granules,1,36662637,FUL,statistical,1.0
MolStar,1,39413799,COM,statistical,1.0
MolModa,1,38783339,COM,statistical,1.0
MolMod</i,1,37947503,COM,statistical,1.0
MolHyb,1,35695435,COM,statistical,1.0
MolData,1,35255958,COM,statistical,1.0
MolBiC,1,39373530,COM,statistical,1.0
Mol*VS,1,37194693,COM,statistical,1.0
Modular Viromics Pipeline,1,39352141,FUL,statistical,1.0
Mol,1,37194693,COM,v2_bert,0.66019577
Moisture Network,1,40307264,FUL,v2_bert,0.5778416
Moisture,1,36949081,FUL,v2_bert,0.66507405
ModulePreservation,1,37051599,COM,statistical,1.0
Modulation of Protein-Protein Interactions,1,39874979,FUL,statistical,1.0
Modular µSiM,1,35899801,FUL,statistical,1.0
Modular polymer platform as a novel approach to head and neck cancer therapy,1,35246558,FUL,statistical,1.0
Microfluidically-generated Encapsulated Spheroids,1,36626575,FUL,v2_bert,0.64948815
Microbubble Delivery Platform for Ultrasound-Mediated Therapy in Brain Cancers,1,36840020,FUL,statistical,1.0
Morphologically,1,39830618,FUL,v2_bert,0.6488231
MicrobiotaCN,1,39315152,COM,statistical,1.0
MetabolomicsWB.<h4,1,37482620,COM,statistical,1.0
MetabolomicsWB,1,37482620,COM,statistical,1.0
Metabolomics and Network Pharmacology,1,36501282,FUL,statistical,1.0
Metabolome Reference Database,1,37233632,FUL,v2_bert,0.8230049
Metabolome Annotation Workflow,1,36871033,FUL,v2_bert,0.82760245
Metabolites of pathogenic microorganisms database,1,38391229,FUL,v2_bert,0.93125415
Metabolites Biological Role,1,37178003,FUL,statistical,1.0
MetaboliteCOVID,1,37925911,COM,ruler,1.0
Metabolite-Receptor based Cell Link Database,1,38978014,FUL,v2_bert,0.7965766
MetabolicAtlas,1,37994706,COM,statistical,1.0
Metabolic and Lipid Biomarkers for Pathogenic Algae,1,39057701,FUL,statistical,1.0
Metabolic and Bariatric Surgery Accreditation and Quality Improvement Program,1,36789640,FUL,statistical,1.0
Metabolic action of gut Microbiota to Drugs,1,36467581,FUL,ruler,1.0
Metabolic action of gut Microbiota,1,36467581,FUL,v2_bert,0.73684126
Metabolic Treatabolome and Inborn Errors of Metabolism Knowledgebase therapy tool,1,39777714,FUL,statistical,1.0
Metabolic Treatabolome and Inborn Errors of Metabolism Knowledgebase,1,39777714,FUL,v2_bert,0.67717534
Metabolic Treatabolome,1,39777714,FUL,statistical,1.0
Metabolovigilance,1,34994061,COM,v2_bert,0.8287894
Metadag,1,39875845,COM,statistical,1.0
