pmid,title,url,domain,intro_source
39526391,jPOST environment accelerates the reuse and reanalysis of public proteome mass spectrometry data.,https://globe.jpostdb.org/,globe.jpostdb.org,setfit_positive
40860433,A Hiplot-based web service for cold atmospheric plasma high-throughput data integration and analysis on breast cancer.,https://capbc.hiplot.com.cn,capbc.hiplot.com.cn,setfit_positive
37691964,Comprehensive regulatory networks for tomato organ development based on the genome and RNAome of MicroTom tomato.,http://eplant.njau.edu.cn/microTomBase/,eplant.njau.edu.cn,setfit_positive
37699009,VoDEx: a Python library for time annotation and management of volumetric functional imaging data.,https://github.com/LemonJust/vodex,github.com,setfit_positive
37699009,VoDEx: a Python library for time annotation and management of volumetric functional imaging data.,https://github.com/LemonJust/napari-vodex,github.com,setfit_positive
37699009,VoDEx: a Python library for time annotation and management of volumetric functional imaging data.,https://zenodo.org/record/8061531,zenodo.org,setfit_positive
37995287,PLM-ARG: antibiotic resistance gene identification using a pretrained protein language model.,https://github.com/Junwu302/PLM-ARG,github.com,setfit_positive
37995287,PLM-ARG: antibiotic resistance gene identification using a pretrained protein language model.,http://www.unimd.org/PLM-ARG,www.unimd.org,setfit_positive
35354824,Linking genomic and epidemiologic information to advance the study of COVID-19.,https://www.biosino.org/kgcov/,www.biosino.org,setfit_positive
39530237,PolyASite v3.0: a multi-species atlas of polyadenylation sites inferred from single-cell RNA-sequencing data.,https://polyasite.unibas.ch/,polyasite.unibas.ch,setfit_positive
35639733,OmicsNet 2.0: a web-based platform for multi-omics integration and network visual analytics.,http://www.omicsnet.ca,www.omicsnet.ca,setfit_positive
35759515,urPTMdb/TeaProt: Upstream and Downstream Proteomics Analysis.,https://tea.coffeeprot.com/,tea.coffeeprot.com,setfit_positive
34751405,DNA Data Bank of Japan (DDBJ) update report 2021.,https://www.ddbj.nig.ac.jp,www.ddbj.nig.ac.jp,setfit_positive
38079567,"Genotype and phenotype data standardization, utilization and integration in the big data era for agricultural sciences.",https://www.agbiodata.org,www.agbiodata.org,setfit_positive
38079567,"Genotype and phenotype data standardization, utilization and integration in the big data era for agricultural sciences.",https://www.agbiodata.org,www.agbiodata.org,setfit_positive
35659771,InflamNat: web-based database and predictor of anti-inflammatory natural products.,http://www.inflamnat.com/,www.inflamnat.com,setfit_positive
35659771,InflamNat: web-based database and predictor of anti-inflammatory natural products.,http://39.104.56.4/,39.104.56.4,setfit_positive
37431591,Adding open spectral data to MassBank and PubChem using open source tools to support non-targeted exposomics of mixtures.,https://www.massbank.eu,www.massbank.eu,setfit_positive
35758811,Scaling multi-instance support vector machine to breast cancer detection on the BreaKHis dataset.,https://1drv.ms/u/s!AiFpD21bgf2wgRLbQq08ixD0SgRD?e=OpqEmY,1drv.ms,setfit_positive
38776430,Proteomic Barcoding Platform for Macromolecular Screening and Delivery.,https://github.com/kentsisresearchgroup/,github.com,setfit_positive
36274122,CLIN_SKAT: an R package to conduct association analysis using functionally relevant variants.,https://github.com/ShihChingYu/CLIN_SKAT,github.com,setfit_positive
37030713,A Survey of Computational Methods and Databases for lncRNA-MiRNA Interaction Prediction.,https://github.com/sheng-n/lncRNA-miRNA-interaction-methods,github.com,setfit_positive
38665640,Machine Learning Models to Interrogate Proteome-Wide Covalent Ligandabilities Directed at Cysteines.,https://ligcys.computchem.org/,ligcys.computchem.org,setfit_positive
38665640,Machine Learning Models to Interrogate Proteome-Wide Covalent Ligandabilities Directed at Cysteines.,https://deepcys.computchem.org/,deepcys.computchem.org,setfit_positive
37953308,StemDriver: a knowledgebase of gene functions for hematopoietic stem cell fate determination.,http://biomedbdc.wchscu.cn/StemDriver/,biomedbdc.wchscu.cn,setfit_positive
37529914,"Multi-task prediction-based graph contrastive learning for inferring the relationship among lncRNAs, miRNAs and diseases.",https://github.com/sheng-n/GCLMTP,github.com,setfit_positive
38127855,Transcript assembly and annotations: Bias and adjustment.,https://github.com/Shao-Group/irtool,github.com,setfit_positive
38769056,"The Galaxy platform for accessible, reproducible, and collaborative data analyses: 2024 update.",https://galaxyproject.org,galaxyproject.org,setfit_positive
39373514,OrgXenomics: an integrated proteomic knowledge base for patient-derived organoid and xenograft.,https://idrblab.org/orgxenomics/,idrblab.org,setfit_positive
34166198,DeePROG: Deep Attention-Based Model for Diseased Gene Prognosis by Fusing Multi-Omics Data.,https://github.com/duttaprat/DeePROG,github.com,setfit_positive
36576129,Accurate and fast clade assignment via deep learning and frequency chaos game representation.,https://huggingface.co/spaces/BIASLab/sars-cov-2-classification-fcgr,huggingface.co,setfit_positive
36576129,Accurate and fast clade assignment via deep learning and frequency chaos game representation.,https://github.com/AlgoLab/CouGaR-g,github.com,setfit_positive
36576131,LMAS: evaluating metagenomic short de novo assembly methods through defined communities.,https://github.com/B-UMMI/LMAS,github.com,setfit_positive
36576131,LMAS: evaluating metagenomic short de novo assembly methods through defined communities.,https://lmas.readthedocs.io/,lmas.readthedocs.io,setfit_positive
40630734,PubPlant - a continuously updated online resource for sequenced and published plant genomes.,https://www.plabipd.de/pubplant_main.html,www.plabipd.de,setfit_positive
36624665,canSAR: update to the cancer translational research and drug discovery knowledgebase.,https://cansar.ai,cansar.ai,setfit_positive
39487448,The Amphibian Genomics Consortium: advancing genomic and genetic resources for amphibian research and conservation.,https://mvs.unimelb.edu.au/amphibian-genomics-consortium,mvs.unimelb.edu.au,setfit_positive
37897348,ViralZone 2024 provides higher-resolution images and advanced virus-specific resources.,http://viralzone.expasy.org,viralzone.expasy.org,setfit_positive
39700498,JTIS: enhancing biomedical document-level relation extraction through joint training with intermediate steps.,https://codalab.lisn.upsaclay.fr/competitions/13377#learn_the_details-dataset,codalab.lisn.upsaclay.fr,setfit_positive
36026437,HypDB: A functionally annotated web-based database of the proline hydroxylation proteome.,https://www.HypDB.site,www.hypdb.site,setfit_positive
36929085,Statistical Methods Inspired by Challenges in Pediatric Cancer Multi-omics.,https://github.com/stjude/TALL-example,github.com,setfit_positive
39285337,Mining impactful discoveries from the biomedical literature.,https://brainmend.adaptcentre.ie/,brainmend.adaptcentre.ie,setfit_positive
39402640,"LMCD-OR: a large-scale, multilevel categorized diagnostic dataset for oral radiography.",http://dentaldataset.zeroacademy.net,dentaldataset.zeroacademy.net,setfit_positive
36641473,Critical assessment of synthetic accessibility scores in computer-assisted synthesis planning.,https://github.com/grzsko/ASAP,github.com,setfit_positive
38213701,RatDEGdb: a knowledge base of differentially expressed genes in the rat as a model object in biomedical research.,https://www.sysbio.ru/RatDEGdb,www.sysbio.ru,setfit_positive
36921458,PLA-GNN: Computational inference of protein subcellular location alterations under drug treatments with deep graph neural networks.,https://github.com/quinlanW/PLA-GNN,github.com,setfit_positive
34755885,APPRIS: selecting functionally important isoforms.,https://appris.bioinfo.cnio.es,appris.bioinfo.cnio.es,setfit_positive
36922515,The Ocean Carbon and Acidification Data System.,https://www.ncei.noaa.gov/products/ocean-carbon-acidification-data-system/,www.ncei.noaa.gov,setfit_positive
37076856,PAUSE: principled feature attribution for unsupervised gene expression analysis.,https://github.com/suinleelab/PAUSE,github.com,setfit_positive
38608311,Human Genetics and Genomics for Drug Target Identification and Prioritization: Open Targets' Perspective.,https://platform.opentargets.org,platform.opentargets.org,setfit_positive
38900628,DMLS: an automated pipeline to extract the Drosophila modular transcription regulators and targets from massive literature articles.,https://cobis.bme.ncku.edu.tw/DMLS/,cobis.bme.ncku.edu.tw,setfit_positive
38900628,DMLS: an automated pipeline to extract the Drosophila modular transcription regulators and targets from massive literature articles.,https://github.com/cobisLab/DMLS/,github.com,setfit_positive
38900628,DMLS: an automated pipeline to extract the Drosophila modular transcription regulators and targets from massive literature articles.,https://cobis.bme.ncku.edu.tw/DMLS/,cobis.bme.ncku.edu.tw,setfit_positive
34755868,FusionGDB 2.0: fusion gene annotation updates aided by deep learning.,https://compbio.uth.edu/FusionGDB2/,compbio.uth.edu,setfit_positive
36182914,SVAT: Secure outsourcing of variant annotation and genotype aggregation.,https://github.com/harmancilab/SVAT,github.com,setfit_positive
39617279,TCMChat: A generative large language model for traditional Chinese medicine.,https://xomics.com.cn/tcmchat,xomics.com.cn,setfit_positive
39617279,TCMChat: A generative large language model for traditional Chinese medicine.,https://github.com/ZJUFanLab/TCMChat,github.com,setfit_positive
39617279,TCMChat: A generative large language model for traditional Chinese medicine.,https://huggingface.co/ZJUFanLab,huggingface.co,setfit_positive
36370099,The ProteomeXchange consortium at 10 years: 2023 update.,http://www.proteomexchange.org,www.proteomexchange.org,setfit_positive
40062614,Learning directed acyclic graphs for ligands and receptors based on spatially resolved transcriptomic data of ovarian cancer.,https://github.com/jie108/LRnetST,github.com,setfit_positive
37528731,Genomic mining and diversity of assembly line polyketide synthases.,https://orphanpkscatalog2022.stanford.edu/catalog,orphanpkscatalog2022.stanford.edu,setfit_positive
34875068,"IMGT® databases, related tools and web resources through three main axes of research and development.",http://www.imgt.org/,www.imgt.org,setfit_positive
40316178,Chemical arsenal for helicase Hunters: Striking the toughest targets in antiviral research.,https://smacc.mml.unc.edu,smacc.mml.unc.edu,setfit_positive
40044718,Integrating transcriptomic data with a novel drug efficacy prediction model for TCM active compound discovery.,https://github.com/t9lex/Meta-DEP,github.com,setfit_positive
35183229,Additional insights into the organization of transcriptional regulatory modules based on a 3D model of the Saccharomyces cerevisiae genome.,https://3d-scere.ijm.fr/,3d-scere.ijm.fr,setfit_positive
38168632,Multiple reaction monitoring assays for large-scale quantitation of proteins from 20 mouse organs and tissues.,http://mousequapro.proteincentre.com,mousequapro.proteincentre.com,setfit_positive
39379460,Named entity recognition of pharmacokinetic parameters in the scientific literature.,https://github.com/PKPDAI/PKNER,github.com,setfit_positive
37992195,"DegronMD: Leveraging Evolutionary and Structural Features for Deciphering Protein-Targeted Degradation, Mutations, and Drug Response to Degrons.",https://bioinfo.uth.edu/degronmd,bioinfo.uth.edu,setfit_positive
36848584,SCMcluster: a high-precision cell clustering algorithm integrating marker gene set with single-cell RNA sequencing data.,https://github.com/HaoWuLab-Bioinformatics/SCMcluster,github.com,setfit_positive
36398911,RLBind: a deep learning method to predict RNA-ligand binding sites.,https://github.com/KailiWang1/RLBind,github.com,setfit_positive
38997427,"AgCNER, the First Large-Scale Chinese Named Entity Recognition Dataset for Agricultural Diseases and Pests.",https://github.com/guojson/AgCNER.git,github.com,setfit_positive
37986230,DRMref: comprehensive reference map of drug resistance mechanisms in human cancer.,https://ccsm.uth.edu/DRMref/,ccsm.uth.edu,setfit_positive
37962425,RefSeq and the prokaryotic genome annotation pipeline in the age of metagenomes.,https://github.com/ncbi/pgap,github.com,setfit_positive
37747415,PLAE Web App Enables Powerful Searching and Multiple Visualizations Across One Million Unified Single-Cell Ocular Transcriptomes.,https://plae.nei.nih.gov,plae.nei.nih.gov,setfit_positive
35386279,SGII: Systematic Identification of Essential lncRNAs in Mouse and Human Genome With lncRNA-Protein-Protein Heterogeneous Interaction Network.,https://github.com/ninglolo/SGII,github.com,setfit_positive
38469247,ColPTMScape: An open access knowledge base for tissue-specific collagen PTM maps.,https://colptmscape.iitmandi.ac.in/,colptmscape.iitmandi.ac.in,setfit_positive
40645675,MDDB: A public databank of host microRNAs in Tuberculosis diagnosis.,https://mddb.nitrr.ac.in/,mddb.nitrr.ac.in,setfit_positive
39658207,Augmenting small biomedical datasets using generative AI methods based on self-organizing neural networks.,https://cran.r-project.org/package=Umatrix,cran.r-project.org,setfit_positive
39050029,Genome assembly catalog for species in the Japanese Red List: unlocking endangered biodiversity through genomic inventory.,https://treethinkers.nig.ac.jp/redlist/,treethinkers.nig.ac.jp,setfit_positive
38997477,B-Cell Epitope Prediction for Antipeptide Paratopes with the HAPTIC2/HEPTAD User Toolkit (HUT).,https://freeshell.de/~badong/hut.htm,freeshell.de,setfit_positive
35536809,LitMC-BERT: Transformer-Based Multi-Label Classification of Biomedical Literature With An Application on COVID-19 Literature Curation.,https://github.com/ncbi/ml-transformer,github.com,setfit_positive
39397202,EMBL-MCF 2.0: an LC-MS/MS method and corresponding library for high-confidence targeted and untargeted metabolomics using low-adsorption HILIC chromatography.,https://mona.fiehnlab.ucdavis.edu/spectra/browse?query=exists(tags.text:%27EMBL-MCF_2.0_HRMS_Library%27,mona.fiehnlab.ucdavis.edu,setfit_positive
39397202,EMBL-MCF 2.0: an LC-MS/MS method and corresponding library for high-confidence targeted and untargeted metabolomics using low-adsorption HILIC chromatography.,https://www.embl.org/groups/metabolomics/instrumentation-and-software/#MCF-library,www.embl.org,setfit_positive
36333292,National Center Biobank Network.,http://www2.ncbiobank.org/Index_en,www2.ncbiobank.org,setfit_positive
35197510,"Survival Genie, a web platform for survival analysis across pediatric and adult cancers.",https://bbisr.shinyapps.winship.emory.edu/SurvivalGenie/,bbisr.shinyapps.winship.emory.edu,setfit_positive
35622787,Subjective and Objective Quality of Experience of Free Viewpoint Videos.,https://github.com/QTJiebin/FVV_QoE,github.com,setfit_positive
39066514,Improving biomedical entity linking for complex entity mentions with LLM-based text simplification.,https://github.com/hpi-dhc/xmen,github.com,setfit_positive
39657122,Open Targets Platform: facilitating therapeutic hypotheses building in drug discovery.,https://platform.opentargets.org,platform.opentargets.org,setfit_positive
40372478,GDBIG: A Pioneering Birth Cohort Genomic Platform Facilitating Intergenerational Genetic Research.,http://gdbig.bigcs.com.cn/,gdbig.bigcs.com.cn,setfit_positive
38834718,A novel framework based on explainable AI and genetic algorithms for designing neurological medicines.,https://neuropred.anvil.app,neuropred.anvil.app,setfit_positive
39137905,"Functional implications of glycans and their curation: insights from the workshop held at the 16th Annual International Biocuration Conference in Padua, Italy.",https://wiki.glygen.org/Glycan_Function_Workshop_2023,wiki.glygen.org,setfit_positive
39972080,Temporal and spatial self supervised learning methods for electrocardiograms.,https://github.com/cwp9731/temporal-spatial-self-supervised-learning,github.com,setfit_positive
35477703,Leveraging omic features with F3UTER enables identification of unannotated 3'UTRs for synaptic genes.,https://astx.shinyapps.io/F3UTER/,astx.shinyapps.io,setfit_positive
39593080,Genome-aware annotation of CRISPR guides validates targets in variant cell lines and enhances discovery in screens.,https://github.com/SimonLammmm/exorcise,github.com,setfit_positive
35356543,Comprehensive characterization of human-virus protein-protein interactions reveals disease comorbidities and potential antiviral drugs.,http://bio-bigdata.hrbmu.edu.cn/HVPPI,bio-bigdata.hrbmu.edu.cn,setfit_positive
34643213,Disease category-specific annotation of variants using an ensemble learning framework.,http://zhanglabtools.org/CASAVA,zhanglabtools.org,setfit_positive
37037149,REL-NPMI: Exploring genotype and phenotype relationship of pancreatitis based on improved normalized point-by-point mutual information.,http://114.116.4.45:8081/and,114.116.4.45:8081,setfit_positive
37037149,REL-NPMI: Exploring genotype and phenotype relationship of pancreatitis based on improved normalized point-by-point mutual information.,https://github.com/polipoptbe8023/REL-NPMI.git,github.com,setfit_positive
35712605,Rapid Genome-Wide Location-Specific Polymorphic SSR Marker Discovery in Black Pepper by GBS Approach.,http://webtom.cabgrid.res.in/blackp2msatdb/,webtom.cabgrid.res.in,setfit_positive
39994292,FmCFA: a feature matching method for critical feature attention in multimodal images.,https://github.com/LiaoYun0x0/FmCFA,github.com,setfit_positive
38733474,GEnDDn: An lncRNA-Disease Association Identification Framework Based on Dual-Net Neural Architecture and Deep Neural Network.,https://github.com/plhhnu/GEnDDn,github.com,setfit_positive
37385326,Large-scale neural biomedical entity linking with layer overwriting.,https://github.com/tti-coin/bio-linking,github.com,setfit_positive
37018671,XBound-Former: Toward Cross-Scale Boundary Modeling in Transformers.,https://github.com/jcwang123/xboundformer,github.com,setfit_positive
35561203,Impact of protein conformational diversity on AlphaFold predictions.,https://gitlab.com/sbgunq/publications/af2confdiv-oct2021,gitlab.com,setfit_positive
37714454,PICOTEES: a privacy-preserving online service of phenotype exploration for genetic-diagnostic variants from Chinese children cohorts.,https://birthdefectlab.cn:3000/,birthdefectlab.cn:3000,setfit_positive
38572168,"LiViT-Net: A U-Net-like, lightweight Transformer network for retinal vessel segmentation.",https://hz-t3.matpool.com:28765?token=aQjYR4hqMI,hz-t3.matpool.com:28765,setfit_positive
36723605,Unsupervised construction of gene regulatory network based on single-cell multi-omics data of colorectal cancer.,https://github.com/Cuily-v/Colorectal_cancer,github.com,setfit_positive
39746987,A Bayesian active learning platform for scalable combination drug screens.,https://github.com/tansey-lab/batchie,github.com,setfit_positive
36484479,Emati: a recommender system for biomedical literature based on supervised learning.,https://emati.biotec.tu-dresden.de,emati.biotec.tu-dresden.de,setfit_positive
39241561,CMCN: Chinese medical concept normalization using continual learning and knowledge-enhanced.,https://github.com/BearLiX/CMCN,github.com,setfit_positive
38079441,Robust meta gradient learning for high-dimensional data with noisy-label ignorance.,https://github.com/DebtVC2022/Robust_Learning_with_MGC,github.com,setfit_positive
35672784,Probabilistic metabolite annotation using retention time prediction and meta-learned projections.,https://github.com/constantino-garcia/cmmrt,github.com,setfit_positive
39417483,SpatialRef: a reference of spatial omics with known spot annotation.,https://bio.liclab.net/spatialref/,bio.liclab.net,setfit_positive
36174933,An interpretable deep learning model for classifying adaptor protein complexes from sequence information.,https://github.com/khanhlee/adaptor-dnn,github.com,setfit_positive
37537536,Boosting variant-calling performance with multi-platform sequencing data using Clair3-MP.,https://github.com/HKU-BAL/Clair3-MP,github.com,setfit_positive
38635650,CIDER: Context-sensitive polarity measurement for short-form text.,https://pypi.org/project/ciderpolarity/,pypi.org,setfit_positive
37787535,"Genomic analysis of almost 8,000 <i>Salmonella</i> genomes reveals drivers and landscape of antimicrobial resistance in China.",https://nmdc.cn/clsgdbv2,nmdc.cn,setfit_positive
39209880,A high-order focus interaction model and oral ulcer dataset for oral ulcer segmentation.,https://github.com/wurenkai/HF-UNet-and-Autooral-dataset,github.com,setfit_positive
36702059,Chemo-structural diversity of anti-obesity compound database.,https://aocd.swmd.co.in/,aocd.swmd.co.in,setfit_positive
38161244,Unveiling facial kinship: The BioKinVis dataset for facial kinship verification and genetic association studies.,http://120.55.161.230:88/,120.55.161.230:88,setfit_positive
36267181,Inference of pan-cancer related genes by orthologs matching based on enhanced LSTM model.,https://github.com/zhuyuan-cug/AI-BiLSTM/tree/master,github.com,setfit_positive
39498263,Expanding the Russian allele frequency reference via cross-laboratory data integration: insights from 7452 exome samples.,http://ruseq.ru,ruseq.ru,setfit_positive
37715446,Single-cell transcriptome analysis dissects lncRNA-associated gene networks in Arabidopsis.,https://biobigdata.nju.edu.cn/scPLAD/,biobigdata.nju.edu.cn,setfit_positive
39053644,Construction of pan-cancer regulatory networks based on causal inference.,https://github.com/LindeEugen/CNI-SC,github.com,setfit_positive
39550625,"Identification of cell-type specificity, trans- and cis-acting functions of plant lincRNAs from single-cell transcriptomes.",http://ibi.zju.edu.cn/psclncrna/,ibi.zju.edu.cn,setfit_positive
37930544,Structural Analysis of Protein Complexes by Cryo-Electron Microscopy.,https://www.ebi.ac.uk/emdb/statistics/emdb_resolution_year,www.ebi.ac.uk,setfit_positive
37930544,Structural Analysis of Protein Complexes by Cryo-Electron Microscopy.,https://www.ebi.ac.uk/emdb/statistics/emdb_resolution_year,www.ebi.ac.uk,setfit_positive
38554132,Visualization and exploration of linked data using virtual reality.,https://www.youtube.com/playlist?list=PLRQCsKSUyhNIdUzBNRTmE-_JmuiOEZbdH,www.youtube.com,setfit_positive
39413799,Mut-Map: Comprehensive Computational Pipeline for Structural Mapping and Analysis of Cancer-Associated Mutations.,https://genemutation.org/,genemutation.org,setfit_positive
35701399,Enhancing the REMBRANDT MRI collection with expert segmentation labels and quantitative radiomic features.,https://www.nitrc.org/projects/rembrandt_brain/,www.nitrc.org,setfit_positive
36765128,Open-source curation of a pancreatic ductal adenocarcinoma gene expression analysis platform (pdacR) supports a two-subtype model.,http://pdacR.bmi.stonybrook.edu,pdacr.bmi.stonybrook.edu,setfit_positive
34664659,NPCDR: natural product-based drug combination and its disease-specific molecular regulation.,https://idrblab.org/npcdr/,idrblab.org,setfit_positive
34664659,NPCDR: natural product-based drug combination and its disease-specific molecular regulation.,http://npcdr.idrblab.net/,npcdr.idrblab.net,setfit_positive
39197056,Integrating deep learning architectures for enhanced biomedical relation extraction: a pipeline approach.,https://github.com/janinaj/e2eBioMedRE/,github.com,setfit_positive
39197056,Integrating deep learning architectures for enhanced biomedical relation extraction: a pipeline approach.,https://github.com/janinaj/e2eBioMedRE/,github.com,setfit_positive
35143083,"Advances in the development of PubCaseFinder, including the new application programming interface and matching algorithm.",https://pubcasefinder.dbcls.jp,pubcasefinder.dbcls.jp,setfit_positive
40380921,Deep-Learning-Based Integration of Sequence and Structure Information for Efficiently Predicting miRNA-Drug Associations.,https://github.com/sheng-n/DLST-MDA,github.com,setfit_positive
39447942,Enhancing Arabidopsis thaliana ubiquitination site prediction through knowledge distillation and natural language processing.,https://github.com/nuinvtnu/KD_ArapUbi,github.com,setfit_positive
35363306,The Sickle Cell Disease Ontology: recent development and expansion of the universal sickle cell knowledge representation.,https://scdontology.h3abionet.org/,scdontology.h3abionet.org,setfit_positive
35363306,The Sickle Cell Disease Ontology: recent development and expansion of the universal sickle cell knowledge representation.,https://scdontology.h3abionet.org/,scdontology.h3abionet.org,setfit_positive
36170114,Full-text chemical identification with improved generalizability and tagging consistency.,https://github.com/dmis-lab/bc7-chem-id,github.com,setfit_positive
38427684,CRISPRals: A Web Database for Assessing the CRISPR Defense System in the <i>Ralstonia solanacearum</i> Species Complex to Avoid Phage Resistance.,https://crisprals.yachaytech.edu.ec/,crisprals.yachaytech.edu.ec,setfit_positive
36795011,Systematic Description of the Content Variation of Natural Products (NPs): To Prompt the Yield of High-Value NPs and the Discovery of New Therapeutics.,http://npcvar.idrblab.net/,npcvar.idrblab.net,setfit_positive
38600587,An integrated toolkit for human microglia functional genomics.,https://sherlab.shinyapps.io/IPSC-derived-Microglia/,sherlab.shinyapps.io,setfit_positive
37726809,School of cheminformatics in Latin America.,https://www.youtube.com/@SchoolChemInfLA/featured,www.youtube.com,setfit_positive
36084380,"Collection, compilation and analysis of bacterial vaccines.",https://webs.iiitd.edu.in/raghava/bacvacdb/,webs.iiitd.edu.in,setfit_positive
35758822,Semi-deconvolution of bulk and single-cell RNA-seq data with application to metastatic progression in breast cancer.,https://github.com/CMUSchwartzLab/RADs,github.com,setfit_positive
38608321,Vislocas: Vision transformers for identifying protein subcellular mis-localization signatures of different cancer subtypes from immunohistochemistry images.,https://github.com/JingwenWen99/Vislocas,github.com,setfit_positive
38608321,Vislocas: Vision transformers for identifying protein subcellular mis-localization signatures of different cancer subtypes from immunohistochemistry images.,https://zenodo.org/records/10632698,zenodo.org,setfit_positive
35417349,Perceptual Quality Assessment of Colored 3D Point Clouds.,https://github.com/qdushl/Waterloo-Point-Cloud-Database,github.com,setfit_positive
36495189,Variable-selection ANOVA Simultaneous Component Analysis (VASCA).,https://github.com/josecamachop/MEDA-Toolbox,github.com,setfit_positive
36495189,Variable-selection ANOVA Simultaneous Component Analysis (VASCA).,https://github.com/josecamachop/VASCA/tree/v1.0.0,github.com,setfit_positive
38722233,Automating literature screening and curation with applications to computational neuroscience.,https://modeldb.science,modeldb.science,setfit_positive
37407787,Sentence-final completion norms for 2925 Mexican Spanish sentence contexts.,https://osf.io/js359/?view_only=bb1b328d37d643df903ed69bb2405ac0,osf.io,setfit_positive
37859287,Cx22: A new publicly available dataset for deep learning-based segmentation of cervical cytology images.,https://github.com/LGQ330/Cx22,github.com,setfit_positive
38261340,GMFGRN: a matrix factorization and graph neural network approach for gene regulatory network inference.,https://github.com/Lishuoyy/GMFGRN,github.com,setfit_positive
36370112,The Antibody Registry: ten years of registering antibodies.,https://antibodyregistry.org,antibodyregistry.org,setfit_positive
38917789,Open-ST: High-resolution spatial transcriptomics in 3D.,https://rajewsky-lab.github.io/openst,rajewsky-lab.github.io,setfit_positive
35260777,SCORPION is a stacking-based ensemble learning framework for accurate prediction of phage virion proteins.,https://github.com/saeed344/SCORPION,github.com,setfit_positive
38206557,PPSNO: A Feature-Rich SNO Sites Predictor by Stacking Ensemble Strategy from Protein Sequence-Derived Information.,https://github.com/serendipity-wly/PPSNO,github.com,setfit_positive
36478084,Biological Magnetic Resonance Data Bank.,https://bmrb.io,bmrb.io,setfit_positive
38913855,Optimizing data integration improves gene regulatory network inference in Arabidopsis thaliana.,https://github.com/OceaneCsn/integrative_GRN_N_induction,github.com,setfit_positive
38556728,A computable biomedical knowledge system: Toward rapidly building candidate-directed acyclic graphs.,https://cbk.bjmu.edu.cn/,cbk.bjmu.edu.cn,setfit_positive
36920090,Inter-domain distance prediction based on deep learning for domain assembly.,http://zhanglab-bioinf.com/DeepIDDP/,zhanglab-bioinf.com,setfit_positive
39994539,scFTAT: a novel cell annotation method integrating FFT and transformer.,https://github.com/gladex/scFTAT,github.com,setfit_positive
40347915,XCAT 3.0: A comprehensive library of personalized digital twins derived from CT scans.,https://cvit.duke.edu/resources/,cvit.duke.edu,setfit_positive
40347915,XCAT 3.0: A comprehensive library of personalized digital twins derived from CT scans.,https://xcat-3.github.io/,xcat-3.github.io,setfit_positive
37287133,Improving the identification of miRNA-disease associations with multi-task learning on gene-disease networks.,https://github.com/qwslle/MTLMDA,github.com,setfit_positive
35007277,Population-level genome-wide STR discovery and validation for population structure and genetic diversity assessment of Plasmodium species.,https://github.com/bahlolab/PlasmoSTR,github.com,setfit_positive
37822561,ASCARIS: Positional feature annotation and protein structure-based representation of single amino acid variations.,https://github.com/HUBioDataLab/ASCARIS,github.com,setfit_positive
37822561,ASCARIS: Positional feature annotation and protein structure-based representation of single amino acid variations.,https://huggingface.co/spaces/HUBioDataLab/ASCARIS,huggingface.co,setfit_positive
37198193,Blink-To-Live eye-based communication system for users with speech impairments.,https://github.com/ZW01f/Blink-To-Live,github.com,setfit_positive
37968560,"The good, the bad, and the ambivalent: Extrapolating affective values for 38,000+ Chinese words via a computational model.",https://osf.io/s9zmd/,osf.io,setfit_positive
36043400,Multi-label classification for biomedical literature: an overview of the BioCreative VII LitCovid Track for COVID-19 literature topic annotations.,https://ftp.ncbi.nlm.nih.gov/pub/lu/LitCovid/biocreative/,ftp.ncbi.nlm.nih.gov,setfit_positive
36043400,Multi-label classification for biomedical literature: an overview of the BioCreative VII LitCovid Track for COVID-19 literature topic annotations.,https://ftp.ncbi.nlm.nih.gov/pub/lu/LitCovid/biocreative/,ftp.ncbi.nlm.nih.gov,setfit_positive
39179250,PLM_Sol: predicting protein solubility by benchmarking multiple protein language models with the updated Escherichia coli protein solubility dataset.,https://zenodo.org/doi/10.5281/zenodo.10675340,zenodo.org,setfit_positive
39563471,Mutual information for detecting multi-class biomarkers when integrating multiple bulk or single-cell transcriptomic studies.,https://github.com/jianzou75/MICA,github.com,setfit_positive
39172982,Proteome-scale prediction of molecular mechanisms underlying dominant genetic diseases.,https://osf.io/z4dcp/,osf.io,setfit_positive
39840476,On the importance of data curation for knowledge mining in antiviral research.,https://smacc.mml.unc.edu,smacc.mml.unc.edu,setfit_positive
39607697,EMBL's European Bioinformatics Institute (EMBL-EBI) in 2024.,https://www.ebi.ac.uk/services,www.ebi.ac.uk,setfit_positive
35468755,COVID-19 GPH: tracking the contribution of genomics and precision health to the COVID-19 pandemic response.,https://phgkb.cdc.gov/PHGKB/coVInfoStartPage.action,phgkb.cdc.gov,setfit_positive
40296452,"An Approach to Integrate Metagenomics, Metatranscriptomics and Metaproteomics Data in Public Data Resources.",https://github.com/PRIDE-reanalysis/MetaPUF,github.com,setfit_positive
38724920,Prediction of anticancer drug sensitivity using an interpretable model guided by deep learning.,https://github.com/pangweixiong/DrugGene,github.com,setfit_positive
35190711,The ConTraSt database for analysing and comparing empirical studies of consciousness theories.,https://ContrastDB.tau.ac.il,contrastdb.tau.ac.il,setfit_positive
37197714,A large-scale assessment of the quality of plant genome assemblies using the LTR assembly index.,https://bioinformatics.um6p.ma/PlantLAI,bioinformatics.um6p.ma,setfit_positive
