publication_id,title,abstract,predicted_label,confidence,v2_positive,pycaret_prediction,pycaret_score,pycaret_positive,union_positive,pmid,ling_score,ling_evidence,ling_has_intro_pattern,ling_has_title_pattern,ling_has_url,ling_impl_keywords,ling_usage_keywords,setfit_prediction,setfit_confidence,confidence_tier,prediction_label,inclusion_reason
35802133.0,Clinical evaluation and etiologic diagnosis of hearing loss: A clinical practice resource of the American College of Medical Genetics and Genomics (ACMG).,"Hearing loss is a common and complex condition that can occur at any age, can be inherited or acquired, and is associated with a remarkably wide array of etiologies. The diverse causes of hearing loss, combined with the highly variable and often overlapping presentations of different forms of hearing loss, challenge the ability of traditional clinical evaluations to arrive at an etiologic diagnosis for many deaf and hard-of-hearing individuals. However, identifying the etiology of hearing loss may affect clinical management, improve prognostic accuracy, and refine genetic counseling and assessment of the likelihood of recurrence for relatives of deaf and hard-of-hearing individuals. Linguistic and cultural identities associated with being deaf or hard-of-hearing can complicate access to and the effectiveness of clinical care. These concerns can be minimized when genetic and other health care services are provided in a linguistically and culturally sensitive manner. This clinical practice resource offers information about the frequency, causes, and presentations of hearing loss and suggests approaches to the clinical and genetic evaluation of deaf and hard-of-hearing individuals aimed at identifying an etiologic diagnosis and providing informative and effective patient education and genetic counseling.",bio-resource,0.982405,1,1,0.7466,1,1,35802133,1.0,title_pattern,False,True,False,0,0,0,0.32503322,low,USAGE,v2_classifier_positive
39484862.0,Genetic testing and counseling for hypertrophic cardiomyopathy: An evidence-based practice resource of the National Society of Genetic Counselors.,"Hypertrophic cardiomyopathy (HCM) is a common hereditary condition affecting approximately 1 in 500 adults. It is characterized by marked clinical heterogeneity with individuals experiencing minimal to no symptoms, while others may have more severe outcomes including heart failure and sudden cardiac death. Genetic testing for HCM is increasingly available due to advances in DNA sequencing technologies and reduced costs. While a diagnosis of HCM is a well-supported indication for genetic testing and genetic counseling, incorporation of genetic services into the clinical setting is often limited outside of expert centers. As genetic counseling and testing have become more accessible and convenient, optimal integration of genomic data into the clinical care of individuals with HCM should be instituted, including delivery via genetic counseling. Drawing on recommendations from recent disease guidelines and systematic evidence reviews, we highlight key recommendations for HCM genetic testing and counseling. This practice resource provides a comprehensive framework to guide healthcare providers in the process of genetic test selection, variant classification, and cascade testing for genetic evaluation of HCM.",bio-resource,0.94757205,1,1,0.7451,1,1,39484862,1.0,title_pattern,False,True,False,0,0,0,0.3238557,low,USAGE,v2_classifier_positive
39417215.0,Single-cell transcriptional atlas of human breast cancers and model systems.,"<h4>Background</h4>Breast cancer's complex transcriptional landscape requires an improved understanding of cellular diversity to identify effective treatments. The study of genetic variations among breast cancer subtypes at single-cell resolution has potential to deepen our insights into cancer progression.<h4>Methods</h4>In this study, we amalgamate single-cell RNA sequencing data from patient tumours and matched lymph metastasis, reduction mammoplasties, breast cancer patient-derived xenografts (PDXs), PDX-derived organoids (PDXOs), and cell lines resulting in a diverse dataset of 117 samples with 506 719 total cells. These samples encompass hormone receptor positive (HR+), human epidermal growth factor receptor 2 positive (HER2+), and triple-negative breast cancer (TNBC) subtypes, including isogenic model pairs. Herein, we delineated similarities and distinctions across models and patient samples and explore therapeutic drug efficacy based on subtype proportions.<h4>Results</h4>PDX models more closely resemble patient samples in terms of tumour heterogeneity and cell cycle characteristics when compared with TNBC cell lines. Acquired drug resistance was associated with an increase in basal-like cell proportions within TNBC PDX tumours as defined with SCSubtype and TNBCtype cell typing predictors. All patient samples contained a mixture of subtypes; compared to primary tumours HR+ lymph node metastases had lower proportions of HER2-Enriched cells. PDXOs exhibited differences in metabolic-related transcripts compared to PDX tumours. Correlative analyses of cytotoxic drugs on PDX cells identified therapeutic efficacy was based on subtype proportion.<h4>Conclusions</h4>We present a substantial multimodel dataset, a dynamic approach to cell-wise sample annotation, and a comprehensive interrogation of models within systems of human breast cancer. This analysis and reference will facilitate informed decision-making in preclinical research and therapeutic development through its elucidation of model limitations, subtype-specific insights and novel targetable pathways.<h4>Key points</h4>Patient-derived xenografts models more closely resemble patient samples in tumour heterogeneity and cell cycle characteristics when compared with cell lines. 3D organoid models exhibit differences in metabolic profiles compared to their in vivo counterparts. A valuable multimodel reference dataset that can be useful in elucidating model differences and novel targetable pathways.",bio-resource,0.89140815,1,1,0.7466,1,1,39417215,1.0,title_pattern,False,True,False,0,0,0,0.32369685,low,USAGE,v2_classifier_positive
38190915.0,Database of emission factors of volatile organic compound (VOC) species in motor vehicle exhaust in China.,"The synergistic strategy for fine particulate matter (PM<sub>2.5</sub>) and O<sub>3</sub> pollution prevention and control has emerged as a pivotal approach in combating air pollution. Volatile organic compounds (VOCs) serve as crucial precursors to both O<sub>3</sub> and secondary organic aerosols (SOAs), with motor vehicles representing one of their significant sources. In this study, a standard for establishing a database of VOC species emission factors for motor vehicles was developed, and a database containing 134 VOC species was constructed through field tests and literature surveys. The VOC emissions of light-duty gasoline passenger vehicles (LDGPVs) comprised primarily alkanes and aromatics. The VOC emissions of light-duty diesel trucks (LDDTs) comprised mostly alkanes. Regarding low-speed trucks, 3-wheel vehicles, medium-duty diesel trucks (MDDTs) and heavy-duty diesel trucks (HDDTs), their VOC emissions comprised mainly oxygenated volatile organic compounds (OVOCs). The update of emission standards resulted in a reduction in VOC species emission factors while altering the composition of VOCs. Attention should be directed toward isopentane, benzene and dichloromethane emitted by LDGPVs, dodecane, undecane, ethene and propene emitted by LDDTs, and acetaldehyde emitted by HDDTs. VOC species originating from LDGPVs were more dispersed than those originating from LDDTs and HDDTs. In addition, variations in VOC species were observed among motor vehicles with different fuel types. Toluene, ethene, benzene, m,p-xylene, isopentane, hexanal, ethyne and 1,2,4-trimethylbenzene were the predominant VOC species emitted by gasoline vehicles. Diesel vehicles emitted mainly dodecane, formaldehyde, propene, undecane, acetaldehyde, ethene, decane and benzene. The results could enhance our comprehension of the emission characteristics of VOC species originating from motor vehicles and provide data support and a scientific foundation for achieving synergistic PM<sub>2.5</sub> and O<sub>3</sub> pollution prevention and control.",bio-resource,0.97011495,1,1,0.7466,1,1,38190915,1.0,title_pattern,False,True,False,0,0,0,0.32296643,low,USAGE,v2_classifier_positive
38292391.0,Changes in the European Union definition for endocrine disruptors: how many molecules remain a cause for concern? The example of crop protection products used in agriculture in France in the six last decades.,"<h4>Background</h4>The endocrine-disrupting effects of phytopharmaceutical active substances (PAS) on human health are a public health concern. The CIPATOX-PE database, created in 2018, listed the PAS authorized in France between 1961 and 2014 presenting endocrine-disrupting effects for humans according to data from official international organizations. Since the creation of CIPATOX-PE, European regulations have changed, and new initiatives identifying substances with endocrine-disrupting effects have been implemented and new PAS have been licensed.<h4>Objectives</h4>The study aimed to update the CIPATOX-PE database by considering new 2018 European endocrine-disrupting effect identification criteria as well as the new PAS authorized on the market in France since 2015.<h4>Methods</h4>The endocrine-disrupting effect assessment of PAS from five international governmental and non-governmental initiatives was reviewed, and levels of evidence were retained by these initiatives for eighteen endocrine target organs.<h4>Results</h4>The synthesis of the identified endocrine-disrupting effects allowed to assign an endocrine-disrupting effect level of concern for 241 PAS among 980 authorized in France between 1961 and 2021. Thus, according to the updated CIPATOX-PE data, 44 PAS (18.3%) had an endocrine-disrupting effect classified as ""high concern,"" 133 PAS (55.2%) ""concern,"" and 64 PAS (26.6%) ""unknown effect"" in the current state of knowledge. In the study, 42 PAS with an endocrine-disrupting effect of ""high concern"" are similarly classified in CIPATOX-PE-2018 and 2021, and 2 new PAS were identified as having an endocrine-disrupting effect of ""high concern"" in the update, and both were previously classified with an endocrine-disrupting effect of ""concern"" in CIPATOX-PE-2018. Finally, a PAS was identified as having an endocrine-disrupting effect of ""high concern"" in CIPATOX-PE-2018 but is now classified as a PAS not investigated for endocrine-disrupting effects in CIPATOX-PE-2021. The endocrine target organs associated with the largest number of PAS with an endocrine-disrupting effect of ""high concern"" is the reproductive system with 31 PAS. This is followed by the thyroid with 25 PAS and the hypothalamic-pituitary axis (excluding the gonadotropic axis) with 5 PAS.<h4>Discussion</h4>The proposed endocrine-disrupting effect indicator, which is not a regulatory classification, can be used as an epidemiological tool for occupational risks and surveillance.",bio-resource,0.7981789,1,0,0.5867,0,1,38292391,0.0,none,False,False,False,0,0,0,0.3225454,low,USAGE,v2_classifier_positive
36597794.0,Elective genomic testing: Practice resource of the National Society of Genetic Counselors.,"Genetic counseling for patients who are pursuing genetic testing in the absence of a medical indication, referred to as elective genomic testing (EGT), is becoming more common. This type of testing has the potential to detect genetic conditions before there is a significant health impact permitting earlier management and/or treatment. Pre- and post-test counseling for EGT is similar to indication-based genetic testing. Both require a complete family and medical history when ordering a test or interpreting a result. However, EGT counseling has some special considerations including greater uncertainties around penetrance and clinical utility and a lack of published guidelines. While certain considerations in the selection of a high-quality genetic testing laboratory are universal, there are some considerations that are unique to the selection of a laboratory performing EGT. This practice resource intends to provide guidance for genetic counselors and other healthcare providers caring for adults seeking pre- or post-test counseling for EGT. Genetic counselors and other genetics trained healthcare providers are the ideal medical professionals to supply accurate information to individuals seeking counseling about EGT enabling them to make informed decisions about testing and follow-up.",bio-resource,0.9100194,1,1,0.7466,1,1,36597794,1.0,title_pattern,False,True,False,0,0,0,0.3221939,low,USAGE,v2_classifier_positive
35581438.0,The taste & affect music database: Subjective rating norms for a new set of musical stimuli.,"Music is a ubiquitous stimulus known to influence human affect, cognition, and behavior. In the context of eating behavior, music has been associated with food choice, intake and, more recently, taste perception. In the latter case, the literature has reported consistent patterns of association between auditory and gustatory attributes, suggesting that individuals reliably recognize taste attributes in musical stimuli. This study presents subjective norms for a new set of 100 instrumental music stimuli, including basic taste correspondences (sweetness, bitterness, saltiness, sourness), emotions (joy, anger, sadness, fear, surprise), familiarity, valence, and arousal. This stimulus set was evaluated by 329 individuals (83.3% women; M<sub>age</sub> = 28.12, SD = 12.14), online (n = 246) and in the lab (n = 83). Each participant evaluated a random subsample of 25 soundtracks and responded to self-report measures of mood and taste preferences, as well as the Goldsmiths Musical Sophistication Index (Gold-MSI). Each soundtrack was evaluated by 68 to 97 participants (Mdn = 83), and descriptive results (means, standard deviations, and confidence intervals) are available as supplemental material at osf.io/2cqa5 . Significant correlations between taste correspondences and emotional/affective dimensions were observed (e.g., between sweetness ratings and pleasant emotions). Sex, age, musical sophistication, and basic taste preferences presented few, small to medium associations with the evaluations of the stimuli. Overall, these results suggest that the new Taste & Affect Music Database is a relevant resource for research and intervention with musical stimuli in the context of crossmodal taste perception and other affective, cognitive, and behavioral domains.",bio-resource,0.9933663,1,1,0.7466,1,1,35581438,1.0,title_pattern,False,True,False,0,0,0,0.32182992,low,USAGE,v2_classifier_positive
37968000.0,Clinical characteristics and outcomes of patients with post-stroke epilepsy: protocol for an individual patient data meta-analysis from the International Post-stroke Epilepsy Research Repository (IPSERR).,"<h4>Introduction</h4>Despite significant advances in managing acute stroke and reducing stroke mortality, preventing complications like post-stroke epilepsy (PSE) has seen limited progress. PSE research has been scattered worldwide with varying methodologies and data reporting. To address this, we established the International Post-stroke Epilepsy Research Consortium (IPSERC) to integrate global PSE research efforts. This protocol outlines an individual patient data meta-analysis (IPD-MA) to determine outcomes in patients with post-stroke seizures (PSS) and develop/validate PSE prediction models, comparing them with existing models. This protocol informs about creating the International Post-stroke Epilepsy Research Repository (IPSERR) to support future collaborative research.<h4>Methods and analysis</h4>We utilised a comprehensive search strategy and searched MEDLINE, Embase, PsycInfo, Cochrane, and Web of Science databases until 30 January 2023. We extracted observational studies of stroke patients aged ≥18 years, presenting early or late PSS with data on patient outcome measures, and conducted the risk of bias assessment. We did not apply any restriction based on the date or language of publication. We will invite these study authors and the IPSERC collaborators to contribute IPD to IPSERR. We will review the IPD lodged within IPSERR to identify patients who developed epileptic seizures and those who did not. We will merge the IPD files of individual data and standardise the variables where possible for consistency. We will conduct an IPD-MA to estimate the prognostic value of clinical characteristics in predicting PSE.<h4>Ethics and dissemination</h4>Ethics approval is not required for this study. The results will be published in peer-reviewed journals. This study will contribute to IPSERR, which will be available to researchers for future PSE research projects. It will also serve as a platform to anchor future clinical trials.<h4>Trial registration number</h4>NCT06108102.",bio-resource,0.84275043,1,0,0.5867,0,1,37968000,1.0,title_pattern,False,True,False,0,0,0,0.321503,low,USAGE,v2_classifier_positive
39991480.0,"The pharmacogenomic landscape in the Chinese: An analytics of pharmacogenetic variants in 206,640 individuals.","Pharmacogenomic landscapes and related databases are important for identifying the biomarkers of drug response and toxicity. However, these data are still lacking for the Chinese population. In this study, we constructed a pharmacogenomic landscape and an associated database using whole-genome sequencing data generated by non-invasive prenatal testing in 206,640 Chinese individuals. In total, 1,577,513 variants (including 331,610 novel variants) were identified among 3,538 pharmacogenes related to 2,086 drugs. We found that the variant spectrum in the Chinese population differed among the seven major regions. Regional differences also exist among provinces in China. The average numbers of drug enzyme, transporter, and receptor variants were 258, 557, and 632, respectively. Subsequent correlation analysis indicated that the pharmacogenes affecting multiple drugs had fewer variants. Among the 16 categories of drugs, we found that nervous system, cardiovascular system, and genitourinary system/sex hormone drugs were more likely to be affected by variants of pharmacogenes. Characteristics of the variants in the enzyme, transporter, and receptor subfamilies showed specificity. To explore the clinical utility of these data, a genetic association study was conducted on 1,019 lung cancer patients. Two novel variants, <i>AKT2</i> chr19:40770621 C>G and <i>SLC19A1</i> chr21:46934171 A>C, were identified as novel platinum response biomarkers. Finally, a pharmacogenomic database, named the Chinese Pharmacogenomic Knowledge Base (CNPKB: http://www.cnpkb.com.cn/), was constructed to collect all the data. In summary, a pharmacogenomic landscape and database for the Chinese population were constructed in this study, which could support personalized Chinese medicine in the future.",bio-resource,0.996669,1,1,0.7466,1,1,39991480,0.5,has_url; usage_kw=1,False,False,True,0,1,0,0.32078406,low,USAGE,v2_classifier_positive
38776989.0,Update of the competence-based catalog of learning objectives in nuclear medicine for the study of human medicine in Germany.,"<h4>Aim</h4>To update the subject-specific, competence-based catalog of learning objectives for medical studies in Germany published by the German Society of Nuclear Medicine (DGN) in 2018, prioritizing relevant learning objectives.<h4>Methods</h4>Based on the previous catalog, the writing group compiled nuclear medicine topics and formulated competence-based learning objectives, including medical developments, device innovations and new radiopharmaceutical approvals. These were presented for prioritization to the 180 habilitated DGN members as an expert group in a Delphi process. The first round of voting assessed firstly the topics in terms of necessity or dispensability, and secondly the detailed learning objectives of the topics were assessed for their relevance to academic teaching in nuclear medicine. The results of the first survey were used to draft a catalog of learning objectives with final approval by the expert group in a second survey. The time available for teaching nuclear medicine was also recorded.<h4>Results</h4>The writing group developed 240 competence-based learning objectives from 41 topics. After a first Delphi round, 73 detailed competence-based learning objectives from 15 topics were compiled. The mean teaching time was 8.4 h for lectures, 3.7 h for seminars and 3.6 h for practical courses. In a second Delphi round, the agreement of the expert group was at least 95% for the selected topics and at least 90% for the detailed learning objectives.<h4>Summary</h4>The catalog of subject-specific learning objectives, updated by expert consensus, provides basic knowledge, skills and competences related to the most relevant diagnostic and therapeutic procedures in nuclear medicine, taking into account both long-established topics and recently introduced innovations.",bio-resource,0.92110115,1,0,0.5867,0,1,38776989,0.0,none,False,False,False,0,0,0,0.32014084,low,USAGE,v2_classifier_positive
38274128.0,Exploring gene-drug interactions for personalized treatment of post-traumatic stress disorder.,"<h4>Introduction</h4>Post-Traumatic Stress Disorder (PTSD) is a mental disorder that can develop after experiencing traumatic events. The aim of this work is to explore the role of genes and genetic variations in the development and progression of PTSD.<h4>Methods</h4>Through three methodological approaches, 122 genes and 184 Single Nucleotide Polymorphisms (SNPs) associated with PTSD were compiled into a single gene repository for PTSD. Using PharmGKB and DrugTargetor, 323 drug candidates were identified to target these 122 genes. The top 17 drug candidates were selected based on the statistical significance of the genetic associations, and their promiscuity (number of associated genestargets) and were further assessed for their suitability in terms of bioavailability and drug-like characteristics. Through functional analysis, insights were gained into the biological processes, cellular components, and molecular functions involved in PTSD. This formed the foundation for the next aspect of this study which was to propose an efficient treatment for PTSD by exploring drug repurposing methods.<h4>Results</h4>The main aim was to identify the drugs with the most favorable profile that can be used as a pharmacological approach for PTSD treatment. More in particular, according to the genetic variations present in each individual, the relevant biological pathway can be identified, and the drug candidate proposed will specifically target said pathway, accounting for the personalized aspect of this work. The results showed that the drugs used as off-label treatment for PTSD have favorable pharmacokinetic profiles and the potential drug candidates that arose from DrugTargetor were not very promising. Clozapine showed a promising pharmacokinetic profile and has been linked with decreased psychiatric symptoms. Ambrucin also showed a promising pharmacokinetic profile but has been mostly linked with cancer treatment.",bio-resource,0.6270442,1,0,0.5867,0,1,38274128,0.0,impl_kw=1; usage_kw=1,False,False,False,1,1,0,0.31962374,low,USAGE,v2_classifier_positive
36757429.0,Development of a Pediatric Cardiology Cardiopulmonary Exercise Testing Database.,"Cardiopulmonary exercise testing (CPET) provides clinicians with information vital to the management of pediatric cardiology patients. CPET can also be used to measure cardiorespiratory fitness (CRF) in these patients. CRF is a robust marker of overall health in children. However, a complete understanding of CRF in pediatric cardiology patients is limited by lack of large, standardized CPET databases. Our purpose was to develop a standardized CPET database, describe available data at our institution, and discuss challenges and opportunities associated with this project. CPETs performed from 1993 to present in an urban pediatric hospital were collected and compiled into a research database. Historical data included demographic and clinical variables and CPET outcomes, and additional variables were calculated and coded to facilitate analyses in these cohorts. Patient diagnoses were coded to facilitate sub-analyses of specific cohorts. Quality assurance protocols were established to ensure future database contributions and promote inter-institutional collaborations. This database includes 10,319 CPETs (56.1% male), predominantly using the Bruce Protocol. Patients ranging from ages 6 to 18 years comprise 86.8% of available CPETs. Diagnosis classification scheme includes patients with structurally normal hearts (n = 3,454), congenital heart disease (n = 3,614), electrophysiological abnormalities (n = 2,082), heart transplant or cardiomyopathy (n = 833), and other diagnoses (n = 336). Historically, clinicians were provided with suboptimal interpretive resources for CPET, often generalizing inferences from these resources to non-representative clinical populations. This database supports representative CRF comparisons and establishes a framework for future CRF-based registries in pediatric patients referred for CPET, ultimately improving clinical decision-making regarding fitness in these populations.",bio-resource,0.9707836,1,1,0.7466,1,1,36757429,1.0,title_pattern,False,True,False,0,0,0,0.31944957,low,USAGE,v2_classifier_positive
39727910.0,Establishing a Collaborative Genomic Repository for Adult Burn Survivors: A Burn Model System Feasibility Study.,"In this study, we aimed to integrate a genetic repository with an existing longitudinal national burn database. We set out two primary objectives, namely (1) to develop standard operating procedures for genetic sample collection and storage, DNA isolation, and data integration into an existing multicenter database; and (2) to demonstrate the feasibility of correlating genetic variation to functional outcomes in a pilot study, using the catechol-O-methyltransferase (COMT) gene. Dubbed the worrier/warrior gene, COMT variants have been associated with varying phenotypes of post-traumatic stress, wellbeing, and resilience. Between August 2018 and July 2020, COMT variants were identified for 111 participants from three sites and correlated with their outcome data. We found no association between COMT variants and functional outcomes, likely due to the inadequate sample size. We also asked all potential participants why they consented to or refused genetic analysis. A thematic analysis of responses revealed altruism and personal interest/enthusiasm in the study as top reasons for consenting. Privacy concerns were the most common reason for refusal. In conclusion, we successfully developed standard operating procedures for genetic sample collection and storage, DNA isolation, and data integration into an existing database, and we demonstrated the feasibility of conducting a multicenter collaborative study using a centralized lab location.",bio-resource,0.7395977,1,0,0.5867,0,1,39727910,0.5,title_pattern; usage_kw=1,False,True,False,0,1,0,0.3193153,low,USAGE,v2_classifier_positive
39617446.0,[Development of Image Database for Kiken-yochi Training (KYT) in Radiology Practice].,"Kiken-yochi Training (KYT) has been introduced in many hospitals as medical safety education in many departments, with the exception of radiology. KYT is also not used in the contents of medical safety lectures in the education of students for radiological technologists. One of the reasons for this is that the images for KYT (KYT images) cannot be created at each hospital or easily obtained on the website. The purpose of this research is to construct a database of KYT images (KYTDB) that can be used for medical safety education at hospitals and educational facilities. We also investigate the usefulness of KYTDB in FROC observer experiments. The KYT images were taken in various scenarios of routine medical examination (or treatment) in the radiology department of the two hospitals. A total of 367 KYT images were taken in seven sections of the radiology department, some containing dangerous (inappropriate) locations and languages, and some containing normal scenes. In addition, educational training materials in PowerPoint with audio were created for self-study of KYT. A FROC observer study was conducted using sample images extracted from the KYTDB that were not used in the educational materials, and figures of merit values were used to quantify the predictive risk reduction capacity of KYT. The results demonstrated that the KYTDB is useful for KYT education.",bio-resource,0.9537772,1,0,0.5867,0,1,39617446,1.0,title_pattern,False,True,False,0,0,0,0.31919163,low,USAGE,v2_classifier_positive
40145404.0,A breast cancer PDX collection enriched in luminal (ER&lt;sup&gt;+&lt;/sup&gt;) tumors and young premenopausal patients to identify new therapeutic strategies for high-risk patients&lt;sup&gt;†&lt;/sup&gt;.,"Breast cancer includes a group of neoplasms originating from mammary gland epithelial cells caused by a variety of genetic alterations, with different responses to treatments and outcomes. In clinical practice, estrogen receptor (ER), progesterone receptor (PR), and human epidermal growth factor receptor 2 (HER2) expression guides the distinction between luminal A (ER<sup>+</sup>, PR<sup>+</sup>, HER2<sup>-</sup>), luminal B (ER<sup>+</sup>, PR<sup>+</sup>, HER2<sup>+/-</sup>), and triple-negative (ER<sup>-</sup>, PR<sup>-</sup>, HER2<sup>-</sup>), each with a distinct biological behavior and clinical and therapeutic implications. Approximately 11% of breast cancers are diagnosed in young premenopausal women aged 20-49 years. Patient-derived xenografts (PDXs) offer a powerful solution to integrate personalized medicine and novel therapeutic agents. Dr Belletti's group recently developed a PDX biobank composed of 26 PDX lines highly enriched in luminal A and B and young premenopausal breast cancer patients. The bank faithfully recapitulates the characteristics of the original tumors. A major focus of their research was to exploit these PDXs to assess the resistance to CDK4/6 inhibitors (CDK4/6i), which are critical in managing advanced luminal breast cancers. Their effort addresses a significant gap in existing PDX models, which are limited for these patient subgroups, thereby enabling deeper insights into tumor biology and therapeutic responses in these understudied populations. © 2025 The Author(s). The Journal of Pathology published by John Wiley & Sons Ltd on behalf of The Pathological Society of Great Britain and Ireland.",bio-resource,0.826,1,1,0.7466,1,1,40145404,0.5,impl_kw=1,False,False,False,1,0,0,0.3188676,low,USAGE,v2_classifier_positive
35783311.0,Establishment of a Simple Pediatric Lower Respiratory Tract Infections Database Based on the Structured Electronic Medical Records.,"<h4>Objective</h4>This study aimed to establish a pediatric lower respiratory tract infections (PLRTIs) database based on the structured electronic medical records (SEMRs), to provide a brief overview and the usage process of the SEMRs and the database.<h4>Methods</h4>All the medical information is recorded by a clinical information system developed by Eureka Systems Company. A plugin of the software was used to set the properties of items of the SEMR. Children with lower respiratory tract infections (LRTIs) who were admitted to the department of respiratory medicine of our hospital from May 2020 were included. PostgreSQL 13.1 software was used to construct the PLRTIs database.<h4>Results</h4>Seven kinds of SEMRs were established, and the admission record was the most important and complex among them. It was mainly composed of 10 parts, i.e., basic information, history of present illness, past history (without respiratory disease), past history of respiratory diseases, personal history, family history, physical examination, the score of LRTIs, auxiliary examination, and diagnosis. With the three-level doctor ward round, the recorded information of the SEMR would be checked repeatedly, thus guaranteeing the correctness of the information. The data of the SEMR and laboratory tests could be extracted directly from the hospital information system (HIS) by PostgreSQL 13.1 software with the specific structured query language (SQL) code. After manually checking the original records, the datasets were imported into PostgreSQL 13.1 software, and a simple PLRTIs database was constructed. According to the inclusion criteria of this study, a total of 1,184 children with LRTIs were included in this database from 1 May 2020 to 30 April 2021.<h4>Conclusion</h4>A series of SEMRs for PLRTIs were designed and used during the hospitalization. A simple PLRTIs database was established based on the SEMR. The SEMRs will provide complete and high-quality data on LRTIs in children.",bio-resource,0.97219265,1,1,0.7466,1,1,35783311,1.0,title_pattern,False,True,False,0,0,0,0.31860295,low,USAGE,v2_classifier_positive
39552494.0,Considerations in the development of the International Multicenter Pediatric Portal Hypertension Registry.,"Portal hypertension, a common sequela of chronic liver disease, is complicated by variceal hemorrhage, one of its most serious complications. Evidence-based approaches to managing variceal hemorrhage are limited by the scarcity of data related to this rare entity. Multicenter international registries are increasingly utilized to garner critical information about rare diseases. The International Multicenter Pediatric Portal Hypertension Registry (IMPPHR) was developed to acquire pediatric data about the mortality of first variceal hemorrhage and approaches to primary and second prophylaxis of variceal hemorrhage with a goal of improving outcomes in children with portal hypertension. IMPPHR evolved from pediatric portal hypertension symposia at the Baveno V and VI meetings in 2010 and 2015, with a formal executive committee initiating the development of IMPPHR in 2019. The registry opened in 2020, with data closure in 2024, including information from 44 centers and >700 subjects. The complexities and approaches to developing IMPPHR are described.",bio-resource,0.5522388,1,0,0.5867,0,1,39552494,1.0,title_pattern,False,True,False,0,0,0,0.3183773,low,USAGE,v2_classifier_positive
35679331.0,Identifying new drugs associated with pulmonary arterial hypertension: A WHO pharmacovigilance database disproportionality analysis.,"Since the 1960s, several drugs have been linked to the onset or aggravation of pulmonary arterial hypertension (PAH): dasatinib, some amphetamine-like appetite suppressants (aminorex, fenfluramine, dexfenfluramine, benfluorex) and recreational drugs (methamphetamine). Moreover, in numerous cases, the implication of other drugs with PAH have been suggested, but the precise identification of iatrogenic aetiologies of PAH is challenging given the scarcity of this disease and the potential long latency period between drug intake and PAH onset. In this context, we used the World Health Organization's pharmacovigilance database, VigiBase, to generate new hypotheses about drug associated PAH.<h4>Methods</h4>We used VigiBase, the largest pharmacovigilance database worldwide to generate disproportionality signals through the Bayesian neural network method. All disproportionality signals were further independently reviewed by experts in pulmonary arterial hypertension, pharmacovigilance and vascular pharmacology and their plausibility ranked according to World Health Organization causality categories.<h4>Results</h4>We included 2184 idiopathic PAH cases, yielding a total of 93 disproportionality signals. Among them, 25 signals were considered very likely, 15 probable, 28 possible and 25 unlikely. Notably, we identified 4 new protein kinases inhibitors (lapatinib, lorlatinib, ponatinib and ruxolitinib), 1 angiogenesis inhibitor (bevacizumab), and several chemotherapeutics (etoposide, trastuzumab), antimetabolites (cytarabine, fludarabine, fluorouracil, gemcitabine) and immunosuppressants (leflunomide, thalidomide, ciclosporin).<h4>Conclusion</h4>Such signals represent plausible adverse drug reactions considering the knowledge of iatrogenic PAH, the drugs' biological and pharmacological activity and the characteristics of the reported case. Although confirmatory studies need to be performed, the signals identified may help clinicians envisage an iatrogenic aetiology when faced with a patient who develops PAH.",bio-resource,0.5502475,1,0,0.5867,0,1,35679331,0.5,title_pattern; usage_kw=1,False,True,False,0,1,0,0.3178298,low,USAGE,v2_classifier_positive
35597369.0,COVID-19 Living Overview of Evidence repository is highly comprehensive and can be used as a single source for COVID-19 studies.,"<h4>Background and objective</h4>The coronavirus disease 2019 Living OVerview of Evidence (COVID-19 L·OVE) is a public repository and classification platform for COVID-19 articles. The repository contains more than 430,000 articles as of September 20, 2021 and intends to provide a one-stop shop for COVID-19 evidence. Considering that systematic reviews conduct high-quality searches, this study assesses the comprehensiveness and currency of the repository against the total number of studies in a representative sample of COVID-19 systematic reviews.<h4>Methods</h4>Our sample was generated from all the studies included in the systematic reviews of COVID-19 published during April 2021. We estimated the comprehensiveness of COVID-19 L·OVE repository by determining how many of the individual studies in the sample were included in the COVID-19 L·OVE repository. We estimated the currency as the percentage of studies that was available in the COVID-19 L·OVE repository at the time the systematic reviews conducted their own search.<h4>Results</h4>We identified 83 eligible systematic reviews that included 2,132 studies. COVID-19 L·OVE had an overall comprehensiveness of 99.67% (2,125/2,132). The overall currency of the repository, that is, the proportion of articles that would have been obtained if the search of the reviews was conducted in COVID-19 L·OVE instead of searching the original sources, was 96.48% (2,057/2,132). Both the comprehensiveness and the currency were 100% for randomized trials (82/82).<h4>Conclusion</h4>The COVID-19 L·OVE repository is highly comprehensive and current. Using this repository instead of traditional manual searches in multiple databases can save a great amount of work to people conducting systematic reviews and would improve the comprehensiveness and timeliness of evidence syntheses. This tool is particularly important for supporting living evidence synthesis processes.",bio-resource,0.9880271,1,1,0.7466,1,1,35597369,1.0,title_pattern,False,True,False,0,0,0,0.31730023,low,USAGE,v2_classifier_positive
