pmid,source,setfit_confidence
25120164,setfit,0.66488534
26692809,setfit,0.6648424
22256274,setfit,0.6647753
30414111,setfit,0.6647681
31953818,setfit,0.6647638
23857419,setfit,0.6647606
33972211,setfit,0.66474664
32611174,setfit,0.6647395
21515453,setfit,0.6647193
27457481,setfit,0.6646894
34741192,setfit,0.66468555
26524352,setfit,0.66465443
29111135,setfit,0.6646269
27917054,setfit,0.6646117
29203877,setfit,0.6645778
32277449,setfit,0.6645574
31462967,setfit,0.66455126
24297568,setfit,0.6645386
25904361,setfit,0.66453665
27926907,setfit,0.6645062
26262134,setfit,0.6644871
31820382,setfit,0.66448665
22326070,setfit,0.66442424
26400503,setfit,0.6644213
33241989,setfit,0.6644082
26867747,setfit,0.66440165
26854601,setfit,0.66436034
21586548,setfit,0.66434926
22759918,setfit,0.6643139
26390183,setfit,0.6643003
26255309,setfit,0.66425204
23550061,setfit,0.66424227
25953079,setfit,0.66423935
25244735,setfit,0.66423404
33268827,setfit,0.6642253
30388551,setfit,0.66422427
32188106,setfit,0.6641951
27013226,setfit,0.6641352
28719658,setfit,0.6640965
34655133,setfit,0.664048
34793143,setfit,0.6640403
25393678,setfit,0.66400284
33931810,setfit,0.6640024
24565063,setfit,0.6639698
33793633,setfit,0.6639452
33411619,setfit,0.66392994
33737651,setfit,0.66390467
34215788,setfit,0.66387945
23597757,setfit,0.66383976
29860392,setfit,0.66379684
33983709,setfit,0.66379654
24302289,setfit,0.66376674
30893002,setfit,0.6637347
32571804,setfit,0.6636966
21540468,setfit,0.66367394
29886187,setfit,0.6636537
32270806,setfit,0.6636422
21786137,setfit,0.66358757
28660674,setfit,0.6635828
29331638,setfit,0.6635778
33936482,setfit,0.6635632
30709336,setfit,0.66354567
29063562,setfit,0.663523
23231990,setfit,0.66349095
32831251,setfit,0.66344
26673098,setfit,0.663416
32457806,setfit,0.6633992
31555236,setfit,0.6633881
26737941,setfit,0.6633546
21364759,setfit,0.66331553
30486299,setfit,0.66330326
23201637,setfit,0.66328454
32748239,setfit,0.6632654
26818456,setfit,0.66326016
30244175,setfit,0.6632442
22464351,setfit,0.66319716
24228241,setfit,0.663194
29048578,setfit,0.6631531
25359324,setfit,0.6630142
29439731,setfit,0.6629764
32686678,setfit,0.6629439
25398902,setfit,0.6629008
28730549,setfit,0.6628489
22213072,setfit,0.6628399
34817215,setfit,0.66282153
25011440,setfit,0.6627778
24965276,setfit,0.66277
29790197,setfit,0.66275656
29808582,setfit,0.66274023
33833022,setfit,0.662731
28049409,setfit,0.6627042
26047718,setfit,0.66265595
29394047,setfit,0.6626507
31356126,setfit,0.6626418
25477139,setfit,0.6626222
27070572,setfit,0.66258484
30649721,setfit,0.66255265
31710024,setfit,0.66252184
21296746,setfit,0.6624964
22558529,setfit,0.66247445
21438606,setfit,0.6623668
33975339,setfit,0.6623552
30352937,setfit,0.6623283
22649723,setfit,0.6623232
27044041,setfit,0.66230583
33402872,setfit,0.6622932
32166871,setfit,0.6622885
33188229,setfit,0.66225404
30815061,setfit,0.6622492
34472582,setfit,0.662202
24934416,setfit,0.66214323
22947121,setfit,0.6621185
33519266,setfit,0.66208506
25664616,setfit,0.66208
32704068,setfit,0.66199714
34253812,setfit,0.66197467
22874396,setfit,0.6619475
27436010,setfit,0.66194385
27417734,setfit,0.6619089
28274905,setfit,0.66190034
30585742,setfit,0.6618933
25061374,setfit,0.6618905
33205230,setfit,0.66188765
23381886,setfit,0.6618532
24351051,setfit,0.6617642
34038078,setfit,0.66175234
33134750,setfit,0.66167086
32054949,setfit,0.66167015
22489185,setfit,0.66165024
29858813,setfit,0.66163856
33140413,setfit,0.66162896
27497676,setfit,0.66155297
26818666,setfit,0.6615491
24297561,setfit,0.66154784
33205130,setfit,0.6615299
30735391,setfit,0.6615256
34488889,setfit,0.6614965
32651737,setfit,0.6614946
31349169,setfit,0.66149247
25617719,setfit,0.6614727
32562978,setfit,0.6614721
33209967,setfit,0.66146624
30710514,setfit,0.66141325
29562120,setfit,0.6614128
32966553,setfit,0.66140723
29485622,setfit,0.66140056
31893376,setfit,0.66137946
25529630,setfit,0.661351
26875686,setfit,0.66134673
31837755,setfit,0.6612823
24135264,setfit,0.6612772
34597583,setfit,0.66126037
34393582,setfit,0.66124195
30059608,setfit,0.6611815
21781297,setfit,0.66117877
34348131,setfit,0.661148
33969254,setfit,0.6611353
30208877,setfit,0.66108966
26152959,setfit,0.66106665
26529713,setfit,0.6610646
31460713,setfit,0.6610517
27220689,setfit,0.66103303
27852747,setfit,0.6610001
33882349,setfit,0.66099936
24508333,setfit,0.660995
31006799,setfit,0.66099375
29725963,setfit,0.6609757
25160362,setfit,0.6609679
33980279,setfit,0.66092235
26672067,setfit,0.66091377
23193223,setfit,0.6609135
29218875,setfit,0.6609006
30975990,setfit,0.66086996
22948725,setfit,0.6608407
30815091,setfit,0.66078216
33156877,setfit,0.6606002
23589399,setfit,0.66056365
26912804,setfit,0.6605619
26677931,setfit,0.66049075
32235065,setfit,0.6604517
32238038,setfit,0.66044295
28587458,setfit,0.6604265
21410990,setfit,0.66042024
22956097,setfit,0.6603823
34764338,setfit,0.6603815
22701460,setfit,0.660291
34841273,setfit,0.66027117
27038623,setfit,0.6602629
21684188,setfit,0.6602563
30806639,setfit,0.66024935
29540599,setfit,0.6602295
24670763,setfit,0.6602093
27681175,setfit,0.6602062
26731286,setfit,0.6601869
22934128,setfit,0.6601634
32047598,setfit,0.6601616
29542319,setfit,0.66007835
27013523,setfit,0.6600777
29134625,setfit,0.6600535
30971747,setfit,0.6600461
23354682,setfit,0.6600403
26093644,setfit,0.6599542
23790654,setfit,0.6599511
29145823,setfit,0.65992486
24931973,setfit,0.65990585
29206222,setfit,0.6599035
26284514,setfit,0.65990156
31732549,setfit,0.65989
31156330,setfit,0.6598866
34235130,setfit,0.6598852
26013488,setfit,0.6598392
31822297,setfit,0.65978694
33161555,setfit,0.65978473
22931563,setfit,0.6597709
21487444,setfit,0.6597621
28378281,setfit,0.65971357
32297047,setfit,0.65966624
34585190,setfit,0.6596495
26483015,setfit,0.6596088
21742759,setfit,0.65956795
32690958,setfit,0.65954614
33855815,setfit,0.6595223
33291549,setfit,0.6595203
29092000,setfit,0.65951425
30681831,setfit,0.6594976
27373760,setfit,0.6594825
28081116,setfit,0.6594756
34156445,setfit,0.65937644
30299439,setfit,0.6593429
31346170,setfit,0.6592982
26646737,setfit,0.65926707
34737356,setfit,0.6592336
29129912,setfit,0.6591372
25691825,setfit,0.65912646
28968100,setfit,0.65909487
35118441,setfit,0.6590776
34803949,setfit,0.6590441
29143332,setfit,0.6590257
21856441,setfit,0.658984
34393586,setfit,0.658971
32744975,setfit,0.6589594
25555988,setfit,0.6588893
21904425,setfit,0.65887654
26298582,setfit,0.658873
31245298,setfit,0.65883434
21822254,setfit,0.6588307
34556162,setfit,0.65878683
25570151,setfit,0.6587783
28645144,setfit,0.65876645
34783225,setfit,0.6587321
21361877,setfit,0.658729
31249436,setfit,0.6586904
22623277,setfit,0.65866446
26708986,setfit,0.658632
29220471,setfit,0.65859914
25267602,setfit,0.6585503
31601837,setfit,0.65852183
31616409,setfit,0.658462
29663673,setfit,0.6584547
33439726,setfit,0.6583888
24843257,setfit,0.6583765
32007105,setfit,0.65834296
27922631,setfit,0.6583229
34944842,setfit,0.6583216
31404057,setfit,0.65828896
25927831,setfit,0.65826386
26483767,setfit,0.65823734
34784345,setfit,0.65823585
31674341,setfit,0.65821725
28736578,setfit,0.6582045
31217113,setfit,0.65820223
27317001,setfit,0.6581918
29688321,setfit,0.6581854
23737142,setfit,0.6581535
30552315,setfit,0.65810996
21281459,setfit,0.6579931
26488482,setfit,0.65798813
22135368,setfit,0.6579835
29688362,setfit,0.65794784
32948000,setfit,0.6579266
33887457,setfit,0.6579067
32601103,setfit,0.6579062
26475472,setfit,0.6578792
33879355,setfit,0.65785825
32703790,setfit,0.6578559
26133479,setfit,0.6578362
25534952,setfit,0.6578298
32264931,setfit,0.65782475
34849665,setfit,0.65781754
21374055,setfit,0.65781367
32321941,setfit,0.6578118
32106809,setfit,0.6578038
32079540,setfit,0.6577761
33059367,setfit,0.6577626
31525029,setfit,0.6577397
31359007,setfit,0.65769625
33166149,setfit,0.6576037
25513722,setfit,0.65760255
32540816,setfit,0.6575564
28177306,setfit,0.657538
28429721,setfit,0.657534
24567094,setfit,0.6575016
25175100,setfit,0.65747344
21911364,setfit,0.6574653
22556315,setfit,0.6574198
32274309,setfit,0.6574046
28129195,setfit,0.6573746
27407110,setfit,0.6573454
28877732,setfit,0.6573453
32174978,setfit,0.6573426
29877817,setfit,0.6573318
21515685,setfit,0.65733045
29703624,setfit,0.657329
32695766,setfit,0.6573283
32048044,setfit,0.65728223
31101011,setfit,0.65726596
24124232,setfit,0.65724653
33607938,setfit,0.65721816
29854170,setfit,0.6572165
26794641,setfit,0.65721345
25680180,setfit,0.6571671
30576492,setfit,0.6571636
28738593,setfit,0.65715754
29220460,setfit,0.65713346
32572035,setfit,0.6571209
33113799,setfit,0.65710676
30622468,setfit,0.6570938
24778629,setfit,0.6570306
26887584,setfit,0.65702844
33319778,setfit,0.6569869
21806557,setfit,0.6569741
30045691,setfit,0.6569684
23447014,setfit,0.65695053
32935033,setfit,0.656947
25539768,setfit,0.65694696
34495802,setfit,0.6569382
29067736,setfit,0.6568971
23760817,setfit,0.6568912
30927002,setfit,0.6568874
22962472,setfit,0.65684485
23594715,setfit,0.6568295
34152221,setfit,0.65671265
24846640,setfit,0.65671116
29134013,setfit,0.6566947
29888884,setfit,0.6566733
21412250,setfit,0.656669
32759965,setfit,0.6566201
30678108,setfit,0.656602
25769938,setfit,0.65658426
29888066,setfit,0.6565752
26695483,setfit,0.65653914
31182776,setfit,0.6564912
30509188,setfit,0.65648764
27190508,setfit,0.6564438
29956454,setfit,0.6564423
23269503,setfit,0.65643
29956616,setfit,0.6564257
23424109,setfit,0.6563829
21907284,setfit,0.656341
35308989,setfit,0.6562896
28426719,setfit,0.65624195
30306900,setfit,0.65619427
33449888,setfit,0.6561333
21591268,setfit,0.65609914
30569871,setfit,0.6560726
23292738,setfit,0.65607154
32264951,setfit,0.65603364
27275817,setfit,0.6560181
31606894,setfit,0.65600604
27477450,setfit,0.65599376
27581284,setfit,0.6559603
32747341,setfit,0.65593725
34268494,setfit,0.6559266
27930682,setfit,0.65591353
33846429,setfit,0.6559064
32033920,setfit,0.6558563
33969380,setfit,0.6558531
29495964,setfit,0.6558476
32059131,setfit,0.65577465
32155235,setfit,0.6557526
31608124,setfit,0.6557494
24661210,setfit,0.65570617
33238875,setfit,0.6556583
28509907,setfit,0.6556251
24479419,setfit,0.65560395
30689846,setfit,0.65559214
23667475,setfit,0.6555412
34401784,setfit,0.65551084
24285302,setfit,0.655494
23856366,setfit,0.65548813
33123762,setfit,0.65548366
31890548,setfit,0.6554629
34378177,setfit,0.6554275
25333954,setfit,0.655414
24871328,setfit,0.65541315
22752950,setfit,0.6553812
31056107,setfit,0.65536726
24997786,setfit,0.65534693
30758949,setfit,0.65531474
24675810,setfit,0.6553109
24419610,setfit,0.65530074
23138916,setfit,0.65529495
27454118,setfit,0.6552539
33930134,setfit,0.65520334
31748517,setfit,0.65519834
25203732,setfit,0.6551832
27113186,setfit,0.6551793
26232118,setfit,0.65512997
28453427,setfit,0.6550909
28317856,setfit,0.6550369
32601280,setfit,0.6550156
30673705,setfit,0.65501034
28303715,setfit,0.65500593
33447867,setfit,0.6550056
26156060,setfit,0.65497583
29625055,setfit,0.65491474
31029130,setfit,0.6548631
22452819,setfit,0.65484196
29472638,setfit,0.6548418
23370713,setfit,0.65480036
27670648,setfit,0.65476304
30734671,setfit,0.654747
26431035,setfit,0.6547097
26589468,setfit,0.65466636
25570905,setfit,0.65464354
32839599,setfit,0.65458065
26809504,setfit,0.65453404
21998111,setfit,0.65451425
25588070,setfit,0.65450543
22019378,setfit,0.6544792
31303374,setfit,0.65441483
33419731,setfit,0.65439713
25254153,setfit,0.65437233
25140192,setfit,0.654329
29106417,setfit,0.6543221
28978313,setfit,0.6542572
27824332,setfit,0.6542404
32003428,setfit,0.65423
32626544,setfit,0.6542172
31882773,setfit,0.65420973
21448735,setfit,0.65419436
26000478,setfit,0.6541226
26519179,setfit,0.6541146
32664923,setfit,0.6541088
32737307,setfit,0.65409887
30549101,setfit,0.6540932
25601306,setfit,0.654084
30202061,setfit,0.65405536
33956981,setfit,0.6540325
25407965,setfit,0.6539804
30147040,setfit,0.6539773
23362456,setfit,0.65394175
27890661,setfit,0.6539205
27432908,setfit,0.6539063
25048349,setfit,0.6538936
30664668,setfit,0.65386456
26114108,setfit,0.65386325
31936210,setfit,0.65385157
31710719,setfit,0.65382034
27924034,setfit,0.65373
31977235,setfit,0.6537202
25393771,setfit,0.65369797
22084196,setfit,0.65365416
24161985,setfit,0.65365326
33250866,setfit,0.65363
27578323,setfit,0.65359867
33239338,setfit,0.6535952
32127602,setfit,0.6535789
27581336,setfit,0.65357125
32669554,setfit,0.653525
26363845,setfit,0.65352166
28600341,setfit,0.65352005
34378141,setfit,0.65346503
24125643,setfit,0.6534638
21257716,setfit,0.6534318
30624647,setfit,0.6533865
25942626,setfit,0.65338624
26457120,setfit,0.6533812
24362595,setfit,0.6533376
23751030,setfit,0.65322167
21697292,setfit,0.6532189
22480395,setfit,0.6532098
33095177,setfit,0.653202
29474005,setfit,0.65317696
29881631,setfit,0.65311754
29354985,setfit,0.65308887
29203139,setfit,0.6530711
33285634,setfit,0.6530553
33148605,setfit,0.6530086
26691201,setfit,0.65300584
24675620,setfit,0.6529644
31281302,setfit,0.6529404
30371760,setfit,0.652921
30379998,setfit,0.65288943
33932580,setfit,0.6528666
29461473,setfit,0.65286475
26931283,setfit,0.65283996
32236975,setfit,0.65283555
31039528,setfit,0.6527925
33010087,setfit,0.65277594
27103188,setfit,0.65275234
29055037,setfit,0.6527099
38934008,setfit,0.65270716
24824503,setfit,0.6526926
31932591,setfit,0.65263444
23550212,setfit,0.6525771
31244651,setfit,0.65257514
27994650,setfit,0.65257275
31744457,setfit,0.6525204
23415847,setfit,0.65251
27412509,setfit,0.6525011
30951667,setfit,0.65244234
30006563,setfit,0.6524367
25183062,setfit,0.6523526
33519928,setfit,0.6523155
30014593,setfit,0.6523052
23603536,setfit,0.652272
22537153,setfit,0.65226126
30547466,setfit,0.65225255
24633599,setfit,0.6521345
30698741,setfit,0.65212995
34175517,setfit,0.6521238
26809562,setfit,0.65211177
33264046,setfit,0.651981
23476717,setfit,0.6519284
30427897,setfit,0.6519263
23920715,setfit,0.6519011
34814265,setfit,0.6518972
33631433,setfit,0.6518956
26619365,setfit,0.65189314
26483034,setfit,0.65188587
33258434,setfit,0.65187126
35003208,setfit,0.6518647
24706215,setfit,0.65180147
22134927,setfit,0.65179175
32371551,setfit,0.6517548
24576332,setfit,0.6517296
31069085,setfit,0.65171975
26958275,setfit,0.6516805
24825681,setfit,0.6516354
27506385,setfit,0.65163267
26297754,setfit,0.65158176
30304474,setfit,0.65157473
31675503,setfit,0.6515529
24074636,setfit,0.651547
32157503,setfit,0.65150505
31710714,setfit,0.65148395
28035232,setfit,0.65146524
22434828,setfit,0.6514629
27401169,setfit,0.65146184
23410935,setfit,0.65144604
31275557,setfit,0.6514206
21558790,setfit,0.6514191
33166461,setfit,0.65140134
27803796,setfit,0.651359
32477673,setfit,0.6513075
26446859,setfit,0.6512885
24070789,setfit,0.6512863
33339821,setfit,0.6512422
25991176,setfit,0.6511967
31138121,setfit,0.651139
22140100,setfit,0.6511312
28796804,setfit,0.6511099
33125055,setfit,0.6510876
30040077,setfit,0.6510853
32488061,setfit,0.65106237
26210853,setfit,0.65104765
27669160,setfit,0.65104115
26547235,setfit,0.650999
25160186,setfit,0.65097415
26892257,setfit,0.65090525
27589402,setfit,0.6508953
33757883,setfit,0.6508632
32948265,setfit,0.6508555
23696878,setfit,0.6508433
29220435,setfit,0.65084237
27623536,setfit,0.6508312
33720028,setfit,0.650812
34354739,setfit,0.6507783
33917533,setfit,0.6507712
21089065,setfit,0.6507434
28855510,setfit,0.6506748
24738154,setfit,0.6506481
33036314,setfit,0.65064096
22459075,setfit,0.6505726
21917746,setfit,0.65056026
22165958,setfit,0.65050954
22732662,setfit,0.65049034
28155921,setfit,0.65047884
33044124,setfit,0.6504176
27189606,setfit,0.6503799
27037489,setfit,0.6503431
30045572,setfit,0.6503055
30930166,setfit,0.6503052
31710716,setfit,0.6502823
27661132,setfit,0.6502361
30942316,setfit,0.65022445
25562423,setfit,0.65018123
33408362,setfit,0.6501402
32596782,setfit,0.6501275
27025227,setfit,0.6501009
34748989,setfit,0.65008336
28187516,setfit,0.6500739
32005800,setfit,0.65006584
22626637,setfit,0.64990413
24892985,setfit,0.6498597
34457142,setfit,0.64984775
33114152,setfit,0.64977247
26679355,setfit,0.6497622
31061514,setfit,0.64974815
33500414,setfit,0.6497269
30811422,setfit,0.64970815
32894486,setfit,0.6497017
31100074,setfit,0.6496886
32091984,setfit,0.6496555
30192357,setfit,0.6496515
22374845,setfit,0.64962524
29476519,setfit,0.6496111
22582382,setfit,0.6495867
24021981,setfit,0.64949566
30609816,setfit,0.64947236
31891658,setfit,0.6494666
30598065,setfit,0.6494664
22683993,setfit,0.649415
34038028,setfit,0.6493498
24611157,setfit,0.6493368
33913090,setfit,0.6493077
31212425,setfit,0.64927316
26572132,setfit,0.6492472
30838032,setfit,0.6492276
34943991,setfit,0.6491633
31418539,setfit,0.6491381
22912585,setfit,0.6491185
23143685,setfit,0.6491173
25033774,setfit,0.6491135
32068839,setfit,0.6490225
34900127,setfit,0.6490124
28853897,setfit,0.64897156
29660498,setfit,0.6489375
32012179,setfit,0.648931
28849314,setfit,0.64891386
31849009,setfit,0.64889807
27069468,setfit,0.6488214
23601397,setfit,0.648814
34868617,setfit,0.6488112
22945453,setfit,0.64880794
29322930,setfit,0.64878595
28109319,setfit,0.64876914
33630850,setfit,0.64863175
30199376,setfit,0.648617
29149267,setfit,0.64859074
25742299,setfit,0.64858043
30257218,setfit,0.6485699
28269909,setfit,0.6485404
22125014,setfit,0.6484957
29795575,setfit,0.6484772
34305880,setfit,0.64847517
29220440,setfit,0.6484689
27307005,setfit,0.64842796
29051230,setfit,0.6484244
31295309,setfit,0.6483947
29166537,setfit,0.6483826
33813891,setfit,0.6483279
26290188,setfit,0.64832073
29748851,setfit,0.6482903
27658339,setfit,0.64826244
29908887,setfit,0.64822423
24421884,setfit,0.6482177
28044298,setfit,0.6481943
33509180,setfit,0.6481183
25382209,setfit,0.6481116
23164410,setfit,0.6481116
26496400,setfit,0.6480683
29120602,setfit,0.6480618
33541342,setfit,0.64804506
32159001,setfit,0.6479987
29340653,setfit,0.6479518
33525704,setfit,0.6479472
33034563,setfit,0.64789873
32843641,setfit,0.64788544
24071849,setfit,0.64781237
27458201,setfit,0.64767975
25895059,setfit,0.6476726
34373642,setfit,0.6476367
23486446,setfit,0.6475708
27842575,setfit,0.64751726
34650137,setfit,0.6474986
28898539,setfit,0.6474789
32071310,setfit,0.647453
33201237,setfit,0.6474134
34143875,setfit,0.6474073
34007883,setfit,0.6473989
30018149,setfit,0.64739853
29709146,setfit,0.64733255
27314852,setfit,0.64732546
21548937,setfit,0.64731956
22652650,setfit,0.6472859
23375378,setfit,0.6472756
28985502,setfit,0.64727306
33959764,setfit,0.6472391
21948793,setfit,0.64720863
28578872,setfit,0.6471577
24110966,setfit,0.6471491
32421779,setfit,0.64703315
32669600,setfit,0.6470139
27311476,setfit,0.64698696
23195310,setfit,0.6469861
26302176,setfit,0.6469151
22529178,setfit,0.6468605
27054764,setfit,0.6468385
32811439,setfit,0.6468076
33257784,setfit,0.64679474
21882083,setfit,0.6467536
22107874,setfit,0.64671236
21435986,setfit,0.6466964
24399358,setfit,0.6466706
25879642,setfit,0.64664805
28529079,setfit,0.64654756
28813493,setfit,0.6465038
30194033,setfit,0.6464441
22759456,setfit,0.6464178
32859981,setfit,0.6463975
21748342,setfit,0.6463727
22389098,setfit,0.64636505
31194585,setfit,0.6463505
30701323,setfit,0.6463428
25376765,setfit,0.64628893
31460540,setfit,0.646286
23668932,setfit,0.6462505
28724991,setfit,0.6462465
35935889,setfit,0.6460956
22210110,setfit,0.6460947
30549030,setfit,0.64608455
34881383,setfit,0.64606106
30862334,setfit,0.6460535
31647030,setfit,0.64604527
34764956,setfit,0.6459475
33103883,setfit,0.6458595
31980680,setfit,0.645826
31154033,setfit,0.64575183
34690515,setfit,0.64569473
30735513,setfit,0.64569294
30033138,setfit,0.6456702
26351202,setfit,0.6456299
33196801,setfit,0.6456185
32488227,setfit,0.6456048
24111394,setfit,0.64558566
27465296,setfit,0.64552224
23936076,setfit,0.64545923
23110974,setfit,0.6453611
27869477,setfit,0.64515406
23289674,setfit,0.64507633
31083780,setfit,0.6450658
23778453,setfit,0.6450463
32960888,setfit,0.64500636
30745251,setfit,0.64499605
32077245,setfit,0.64499134
21500349,setfit,0.64496595
24772218,setfit,0.64494383
29688368,setfit,0.6449118
29229654,setfit,0.64490926
31415755,setfit,0.6449084
26433292,setfit,0.6449003
27766102,setfit,0.64487654
25538536,setfit,0.6448669
25805205,setfit,0.6448054
33051448,setfit,0.6447627
29473246,setfit,0.6447422
26047637,setfit,0.6447125
27008877,setfit,0.6447087
31469223,setfit,0.64470345
25800821,setfit,0.6446822
28655750,setfit,0.64446074
33034552,setfit,0.6444263
33219205,setfit,0.6444038
32065562,setfit,0.64437187
30441365,setfit,0.64436954
26044860,setfit,0.64435315
26457675,setfit,0.6443433
28566214,setfit,0.64432627
23346042,setfit,0.64431316
30649495,setfit,0.6443042
23674503,setfit,0.64427197
32568072,setfit,0.64424336
33612398,setfit,0.6442207
32924180,setfit,0.6441781
22255911,setfit,0.6441576
32582086,setfit,0.6441575
30708009,setfit,0.6441392
30367567,setfit,0.64409274
34365010,setfit,0.6440759
26069246,setfit,0.64406383
21943598,setfit,0.6440111
32090545,setfit,0.64398265
31710718,setfit,0.643978
31253615,setfit,0.6439696
26262161,setfit,0.6439607
33526252,setfit,0.64393145
32519082,setfit,0.64390653
21499245,setfit,0.6439023
22014081,setfit,0.6438588
28413962,setfit,0.64385015
33444244,setfit,0.6437961
28420884,setfit,0.64374393
27800578,setfit,0.64372975
30576645,setfit,0.64368474
25296528,setfit,0.6436644
25332392,setfit,0.64354247
26771484,setfit,0.6435117
24092746,setfit,0.643491
25160262,setfit,0.6434456
25944057,setfit,0.64338917
32057052,setfit,0.6433831
31780840,setfit,0.64335454
29033870,setfit,0.6433542
24423940,setfit,0.64331466
25398905,setfit,0.64326227
31118413,setfit,0.6432577
32308896,setfit,0.64323413
23993102,setfit,0.64322
33581323,setfit,0.64321667
24717071,setfit,0.6432064
28077064,setfit,0.6432045
31710713,setfit,0.6432002
31541434,setfit,0.6431666
32660827,setfit,0.6431497
31032836,setfit,0.64312625
25335785,setfit,0.64312327
24444128,setfit,0.6430717
23275722,setfit,0.6430585
26574429,setfit,0.64300406
31710717,setfit,0.64288723
34359584,setfit,0.64280444
34491200,setfit,0.64276284
28315249,setfit,0.6427355
24427317,setfit,0.6427195
28605775,setfit,0.64270365
26638488,setfit,0.6426735
21959867,setfit,0.64266926
25378311,setfit,0.6426194
24961367,setfit,0.6426141
22086963,setfit,0.6425633
31573204,setfit,0.64255834
26092453,setfit,0.6425511
27956850,setfit,0.6424308
29194583,setfit,0.64238507
23064001,setfit,0.6422725
31971327,setfit,0.6422435
21416168,setfit,0.6421338
23894279,setfit,0.6421249
27261064,setfit,0.6421122
32047649,setfit,0.6421079
28142124,setfit,0.64210296
31710715,setfit,0.6420873
28479067,setfit,0.642068
31980087,setfit,0.6420654
30418626,setfit,0.64205
25570666,setfit,0.6420017
34641400,setfit,0.64198375
21834535,setfit,0.6419645
32117445,setfit,0.6419358
37789496,setfit,0.6418417
33317074,setfit,0.64183563
29231143,setfit,0.64182943
34842310,setfit,0.64179665
32398644,setfit,0.64178455
31003524,setfit,0.641744
26656113,setfit,0.6417051
28925987,setfit,0.64167696
25882753,setfit,0.64167243
30066656,setfit,0.64163864
30537259,setfit,0.64163476
30106394,setfit,0.6416315
31658538,setfit,0.6416061
27607552,setfit,0.6416061
33684612,setfit,0.6414772
32572234,setfit,0.64143604
30480666,setfit,0.64141977
29049286,setfit,0.6414127
33378673,setfit,0.6413824
24117144,setfit,0.64131635
33691146,setfit,0.6413151
29989593,setfit,0.6413114
32244466,setfit,0.64130205
33294505,setfit,0.64126307
33490330,setfit,0.6412546
26391724,setfit,0.6412523
29414792,setfit,0.6412493
30622195,setfit,0.64124537
31502157,setfit,0.64121383
25902408,setfit,0.6411884
34954426,setfit,0.64117503
28100694,setfit,0.6411715
32349654,setfit,0.6411075
22753370,setfit,0.6410357
30397812,setfit,0.64101374
24848109,setfit,0.64098316
23613677,setfit,0.64097154
26502791,setfit,0.64095795
27118202,setfit,0.64094836
34830205,setfit,0.64094585
29220462,setfit,0.6409338
32006395,setfit,0.64090365
33602304,setfit,0.6408253
21761247,setfit,0.6408195
33411623,setfit,0.6407533
28572459,setfit,0.64074403
25729430,setfit,0.640714
22519751,setfit,0.6407004
21653784,setfit,0.64068186
24402955,setfit,0.64063233
29346365,setfit,0.640575
31245752,setfit,0.64045405
34879097,setfit,0.6404248
30418088,setfit,0.64038557
27666087,setfit,0.64027876
24109928,setfit,0.6402738
24488766,setfit,0.6402628
23865691,setfit,0.640242
30645625,setfit,0.6402028
31121816,setfit,0.6401853
31877765,setfit,0.64014226
26481431,setfit,0.6400456
28299684,setfit,0.64003193
29926520,setfit,0.6399934
32102694,setfit,0.639964
30564416,setfit,0.63996184
30195755,setfit,0.63994634
29675816,setfit,0.63993496
30310652,setfit,0.6398406
21824971,setfit,0.6398112
25634285,setfit,0.63977975
26519912,setfit,0.63972807
32054875,setfit,0.6396498
29445952,setfit,0.63964874
31592719,setfit,0.6396462
33773387,setfit,0.63961613
34283250,setfit,0.63961536
25992600,setfit,0.63961154
27318272,setfit,0.63938826
30340458,setfit,0.63936925
31142842,setfit,0.6392926
30990472,setfit,0.6392667
24478935,setfit,0.63923556
23041053,setfit,0.63922304
33505184,setfit,0.63921976
24267594,setfit,0.6391953
24365675,setfit,0.6391931
34958914,setfit,0.63917536
31274316,setfit,0.6391419
30674925,setfit,0.6391348
28251041,setfit,0.63912326
25925844,setfit,0.6390733
31030996,setfit,0.6390595
22034914,setfit,0.6390469
32380177,setfit,0.6390242
30944338,setfit,0.63896954
34594039,setfit,0.63896906
22943137,setfit,0.6389584
30873137,setfit,0.638903
24453569,setfit,0.63876814
25686046,setfit,0.6387347
33826492,setfit,0.63872284
25183856,setfit,0.6387181
31430292,setfit,0.6386297
32267142,setfit,0.6385412
23371251,setfit,0.6384839
30105186,setfit,0.6384744
28878802,setfit,0.638472
30362015,setfit,0.6384711
29193890,setfit,0.63844866
29775405,setfit,0.63844645
29926817,setfit,0.63844633
32028680,setfit,0.6384301
22179706,setfit,0.63837445
25838129,setfit,0.6383703
26048401,setfit,0.6383099
34939300,setfit,0.6382183
22888831,setfit,0.63819885
23691495,setfit,0.6381507
31101683,setfit,0.6381465
29862759,setfit,0.6381255
27834739,setfit,0.63806814
30102725,setfit,0.63803726
32539087,setfit,0.63803303
30753477,setfit,0.6380292
29092956,setfit,0.6380067
34442568,setfit,0.6379546
34550361,setfit,0.63791096
29688365,setfit,0.6377431
31844107,setfit,0.63771087
24981134,setfit,0.63771015
32561751,setfit,0.6377097
22887982,setfit,0.63770336
39132094,setfit,0.6376066
21727053,setfit,0.6376057
28644833,setfit,0.6376036
33219685,setfit,0.6375636
22526790,setfit,0.6375268
32457368,setfit,0.6374929
33301896,setfit,0.6374863
26306717,setfit,0.63745624
33170210,setfit,0.63744646
